event_id,category,slice,leg,ticker,evaluator_window_positive,left_ts,right_ts,scheduled_start_ts,window1_open_cents,window1_close_cents,leg_direction,raw_bbo_rows,distinct_top_states,true_print_rows,print_floor_cents,print_floor_ts,reason,quote_10s_floor_limit_cents,quote_10s_first_touch_ts,quote_10s_first_span_seconds,quote_10s_first_span_min_ask_cents,quote_10s_first_span_max_ask_cents,quote_10s_longest_span_seconds,quote_10s_qualifying_span_count,quote_30s_floor_limit_cents,quote_30s_first_touch_ts,quote_30s_first_span_seconds,quote_30s_first_span_min_ask_cents,quote_30s_first_span_max_ask_cents,quote_30s_longest_span_seconds,quote_30s_qualifying_span_count,quote_60s_floor_limit_cents,quote_60s_first_touch_ts,quote_60s_first_span_seconds,quote_60s_first_span_min_ask_cents,quote_60s_first_span_max_ask_cents,quote_60s_longest_span_seconds,quote_60s_qualifying_span_count,quote_300s_floor_limit_cents,quote_300s_first_touch_ts,quote_300s_first_span_seconds,quote_300s_first_span_min_ask_cents,quote_300s_first_span_max_ask_cents,quote_300s_longest_span_seconds,quote_300s_qualifying_span_count
KXATPCHALLENGERMATCH-26JUL19BOHBOU,ATP_CHALL,post_fit,BOH,KXATPCHALLENGERMATCH-26JUL19BOHBOU-BOH,True,1784467200.0,1784489400.0,1784496000.0,5,15,CLIMBING,5181,446,161,2,1784480369.51114,,5,1784467200.0,11539.0,5,5,11539.0,2,5,1784467200.0,11539.0,5,5,11539.0,2,5,1784467200.0,11539.0,5,5,11539.0,2,5,1784467200.0,11539.0,5,5,11539.0,2
KXATPCHALLENGERMATCH-26JUL19BOHBOU,ATP_CHALL,post_fit,BOU,KXATPCHALLENGERMATCH-26JUL19BOHBOU-BOU,True,1784467200.0,1784489400.0,1784496000.0,97,94,FALLING,5118,934,111,83,1784489121.775171,,84,1784489110.0,15.0,84,84,15.0,1,87,1784489109.0,47.0,84,87,47.0,1,88,1784489085.0,74.0,84,88,74.0,1,92,1784486895.0,421.0,91,92,421.0,1
KXATPCHALLENGERMATCH-26JUL19BONALC,ATP_CHALL,post_fit,ALC,KXATPCHALLENGERMATCH-26JUL19BONALC-ALC,True,1784458800.0,1784476800.0,1784487600.0,67,69,CLIMBING,6949,7,43,66,1784472960.274647,,66,1784459773.0,10.0,66,66,10.0,1,67,1784458800.0,15945.0,66,67,15945.0,1,67,1784458800.0,15945.0,66,67,15945.0,1,67,1784458800.0,15945.0,66,67,15945.0,1
KXATPCHALLENGERMATCH-26JUL19BONALC,ATP_CHALL,post_fit,BON,KXATPCHALLENGERMATCH-26JUL19BONALC-BON,True,1784458800.0,1784476800.0,1784487600.0,35,34,FALLING,970,2,11,34,1784475517.707298,,34,1784475553.0,1247.0,34,34,1247.0,1,34,1784475553.0,1247.0,34,34,1247.0,1,34,1784475553.0,1247.0,34,34,1247.0,1,34,1784475553.0,1247.0,34,34,1247.0,1
KXATPCHALLENGERMATCH-26JUL19BRUKRA,ATP_CHALL,post_fit,BRU,KXATPCHALLENGERMATCH-26JUL19BRUKRA-BRU,True,1784431800.0,1784449740.0,1784460600.0,58,,UNKNOWN,749,22,38,57,1784434571.756881,,57,1784431800.0,1851.0,57,57,1851.0,1,57,1784431800.0,1851.0,57,57,1851.0,1,57,1784431800.0,1851.0,57,57,1851.0,1,57,1784431800.0,1851.0,57,57,1851.0,1
KXATPCHALLENGERMATCH-26JUL19BRUKRA,ATP_CHALL,post_fit,KRA,KXATPCHALLENGERMATCH-26JUL19BRUKRA-KRA,True,1784431800.0,1784449740.0,1784460600.0,42,42,FLAT,657,35,13,41,1784436322.489605,,39,1784431800.0,1850.0,39,39,1850.0,1,39,1784431800.0,1850.0,39,39,1850.0,1,39,1784431800.0,1850.0,39,39,1850.0,1,39,1784431800.0,1850.0,39,39,1850.0,1
KXATPCHALLENGERMATCH-26JUL19CALTEP,ATP_CHALL,post_fit,CAL,KXATPCHALLENGERMATCH-26JUL19CALTEP-CAL,True,1784434200.0,1784454600.0,1784463000.0,81,76,FALLING,1065,96,13,76,1784453463.702173,,75,1784454495.0,105.0,75,75,105.0,1,75,1784454495.0,105.0,75,75,105.0,1,75,1784454495.0,105.0,75,75,105.0,1,76,1784453448.0,1152.0,75,76,1152.0,1
KXATPCHALLENGERMATCH-26JUL19CALTEP,ATP_CHALL,post_fit,TEP,KXATPCHALLENGERMATCH-26JUL19CALTEP-TEP,True,1784434200.0,1784454600.0,1784463000.0,22,22,FLAT,1019,78,15,21,1784443793.706762,,21,1784437739.0,1004.0,21,21,2615.0,2,21,1784437739.0,1004.0,21,21,2615.0,2,21,1784437739.0,1004.0,21,21,2615.0,2,21,1784437739.0,1004.0,21,21,2615.0,2
KXATPCHALLENGERMATCH-26JUL19CASVAS,ATP_CHALL,post_fit,CAS,KXATPCHALLENGERMATCH-26JUL19CASVAS-CAS,True,1784438400.0,1784461200.0,1784467200.0,46,44,FALLING,1621,85,10,42,1784454482.310269,,39,1784438400.0,347.0,39,39,347.0,1,39,1784438400.0,347.0,39,39,347.0,1,39,1784438400.0,347.0,39,39,347.0,1,39,1784438400.0,347.0,39,39,347.0,1
KXATPCHALLENGERMATCH-26JUL19CASVAS,ATP_CHALL,post_fit,VAS,KXATPCHALLENGERMATCH-26JUL19CASVAS-VAS,True,1784438400.0,1784461200.0,1784467200.0,60,57,FALLING,2816,585,10,54,1784448467.998536,,52,1784446460.0,732.0,52,52,732.0,1,52,1784446460.0,732.0,52,52,732.0,1,52,1784446460.0,732.0,52,52,732.0,1,52,1784446460.0,732.0,52,52,732.0,1
KXATPCHALLENGERMATCH-26JUL19CLAKUZ,ATP_CHALL,post_fit,CLA,KXATPCHALLENGERMATCH-26JUL19CLAKUZ-CLA,True,1784460000.0,1784484240.0,1784488800.0,42,47,CLIMBING,1676,35,29,42,1784462522.801206,,42,1784461341.0,1771.0,42,42,1771.0,1,42,1784461341.0,1771.0,42,42,1771.0,1,42,1784461341.0,1771.0,42,42,1771.0,1,42,1784461341.0,1771.0,42,42,1771.0,1
KXATPCHALLENGERMATCH-26JUL19CLAKUZ,ATP_CHALL,post_fit,KUZ,KXATPCHALLENGERMATCH-26JUL19CLAKUZ-KUZ,True,1784460000.0,1784484240.0,1784488800.0,57,56,FALLING,6489,623,78,55,1784474721.149335,,55,1784474470.0,275.0,55,55,2679.0,2,55,1784474470.0,275.0,55,55,2679.0,2,55,1784474470.0,275.0,55,55,2679.0,2,55,1784475492.0,2679.0,55,55,2679.0,1
KXATPCHALLENGERMATCH-26JUL19DEMBIT,ATP_CHALL,post_fit,BIT,KXATPCHALLENGERMATCH-26JUL19DEMBIT-BIT,True,1784430000.0,1784447700.0,1784458800.0,95,36,FALLING,793,41,55,36,1784447617.606825,,36,1784447617.0,83.0,36,36,83.0,1,36,1784447617.0,83.0,36,36,83.0,1,36,1784447617.0,83.0,36,36,83.0,1,37,1784435647.0,620.0,37,37,10467.0,2
KXATPCHALLENGERMATCH-26JUL19DEMBIT,ATP_CHALL,post_fit,DEM,KXATPCHALLENGERMATCH-26JUL19DEMBIT-DEM,True,1784430000.0,1784447700.0,1784458800.0,65,64,FALLING,757,22,40,63,1784438769.155813,,64,1784436267.0,11433.0,64,64,11433.0,1,64,1784436267.0,11433.0,64,64,11433.0,1,64,1784436267.0,11433.0,64,64,11433.0,1,64,1784436267.0,11433.0,64,64,11433.0,1
KXATPCHALLENGERMATCH-26JUL19DEMMAG,ATP_CHALL,post_fit,DEM,KXATPCHALLENGERMATCH-26JUL19DEMMAG-DEM,True,1784455800.0,1784475000.0,1784484600.0,4,5,CLIMBING,4562,118,43,3,1784473203.891414,,4,1784469835.0,3978.0,4,4,3978.0,8,4,1784469835.0,3978.0,4,4,3978.0,3,4,1784469835.0,3978.0,4,4,3978.0,2,4,1784469835.0,3978.0,4,4,3978.0,1
KXATPCHALLENGERMATCH-26JUL19DEMMAG,ATP_CHALL,post_fit,MAG,KXATPCHALLENGERMATCH-26JUL19DEMMAG-MAG,True,1784455800.0,1784475000.0,1784484600.0,96,96,FLAT,3801,169,9,96,1784462705.669335,,96,1784455800.0,6913.0,96,96,6913.0,3,96,1784455800.0,6913.0,96,96,6913.0,3,96,1784455800.0,6913.0,96,96,6913.0,3,96,1784455800.0,6913.0,96,96,6913.0,1
KXATPCHALLENGERMATCH-26JUL19DENGEN,ATP_CHALL,post_fit,DEN,KXATPCHALLENGERMATCH-26JUL19DENGEN-DEN,True,1784444400.0,1784462100.0,1784473200.0,61,61,FLAT,792,5,16,60,1784456513.5682,,60,1784456503.0,5597.0,60,60,5597.0,1,60,1784456503.0,5597.0,60,60,5597.0,1,60,1784456503.0,5597.0,60,60,5597.0,1,60,1784456503.0,5597.0,60,60,5597.0,1
KXATPCHALLENGERMATCH-26JUL19DENGEN,ATP_CHALL,post_fit,GEN,KXATPCHALLENGERMATCH-26JUL19DENGEN-GEN,True,1784444400.0,1784462100.0,1784473200.0,40,41,CLIMBING,736,8,9,40,1784444953.343162,,40,1784444400.0,13378.0,40,40,13378.0,1,40,1784444400.0,13378.0,40,40,13378.0,1,40,1784444400.0,13378.0,40,40,13378.0,1,40,1784444400.0,13378.0,40,40,13378.0,1
KXATPCHALLENGERMATCH-26JUL19DJOMAT,ATP_CHALL,post_fit,DJO,KXATPCHALLENGERMATCH-26JUL19DJOMAT-DJO,True,1784440200.0,1784469300.0,1784469000.0,9,18,CLIMBING,1272,37,56,9,1784442566.532591,,9,1784440200.0,2366.0,9,9,2366.0,1,9,1784440200.0,2366.0,9,9,2366.0,1,9,1784440200.0,2366.0,9,9,2366.0,1,9,1784440200.0,2366.0,9,9,2366.0,1
KXATPCHALLENGERMATCH-26JUL19DJOMAT,ATP_CHALL,post_fit,MAT,KXATPCHALLENGERMATCH-26JUL19DJOMAT-MAT,True,1784440200.0,1784469300.0,1784469000.0,91,84,FALLING,965,20,27,84,1784464809.208821,,84,1784462311.0,6989.0,84,84,6989.0,1,84,1784462311.0,6989.0,84,84,6989.0,1,84,1784462311.0,6989.0,84,84,6989.0,1,84,1784462311.0,6989.0,84,84,6989.0,1
KXATPCHALLENGERMATCH-26JUL19DONTOP,ATP_CHALL,post_fit,DON,KXATPCHALLENGERMATCH-26JUL19DONTOP-DON,True,1784431800.0,1784449740.0,1784460600.0,24,26,CLIMBING,276,9,2,24,1784436633.942042,,26,1784433121.0,16619.0,26,26,16619.0,1,26,1784433121.0,16619.0,26,26,16619.0,1,26,1784433121.0,16619.0,26,26,16619.0,1,26,1784433121.0,16619.0,26,26,16619.0,1
KXATPCHALLENGERMATCH-26JUL19DONTOP,ATP_CHALL,post_fit,TOP,KXATPCHALLENGERMATCH-26JUL19DONTOP-TOP,True,1784431800.0,1784449740.0,1784460600.0,76,75,FALLING,361,6,8,75,1784445873.161839,,75,1784444063.0,1337.0,75,75,4340.0,2,75,1784444063.0,1337.0,75,75,4340.0,2,75,1784444063.0,1337.0,75,75,4340.0,2,75,1784444063.0,1337.0,75,75,4340.0,2
KXATPCHALLENGERMATCH-26JUL19GIUDEV,ATP_CHALL,post_fit,DEV,KXATPCHALLENGERMATCH-26JUL19GIUDEV-DEV,True,1784430000.0,1784447700.0,1784458800.0,19,17,FALLING,885,82,7,17,1784443999.158149,,17,1784441178.0,6522.0,17,17,6522.0,1,17,1784441178.0,6522.0,17,17,6522.0,1,17,1784441178.0,6522.0,17,17,6522.0,1,17,1784441178.0,6522.0,17,17,6522.0,1
KXATPCHALLENGERMATCH-26JUL19GIUDEV,ATP_CHALL,post_fit,GIU,KXATPCHALLENGERMATCH-26JUL19GIUDEV-GIU,True,1784430000.0,1784447700.0,1784458800.0,85,85,FLAT,714,21,11,84,1784441369.524734,,84,1784435015.0,13.0,84,84,11599.0,2,84,1784436005.0,11599.0,84,84,11599.0,1,84,1784436005.0,11599.0,84,84,11599.0,1,84,1784436005.0,11599.0,84,84,11599.0,1
KXATPCHALLENGERMATCH-26JUL19HERECH,ATP_CHALL,post_fit,ECH,KXATPCHALLENGERMATCH-26JUL19HERECH-ECH,True,1784430000.0,1784447700.0,1784458800.0,76,78,CLIMBING,750,17,32,76,1784434988.341625,,76,1784434564.0,8009.0,76,76,8009.0,1,76,1784434564.0,8009.0,76,76,8009.0,1,76,1784434564.0,8009.0,76,76,8009.0,1,76,1784434564.0,8009.0,76,76,8009.0,1
KXATPCHALLENGERMATCH-26JUL19HERECH,ATP_CHALL,post_fit,HER,KXATPCHALLENGERMATCH-26JUL19HERECH-HER,True,1784430000.0,1784447700.0,1784458800.0,24,22,FALLING,782,36,22,22,1784435005.207932,,22,1784437567.0,4124.0,22,22,4706.0,2,22,1784437567.0,4124.0,22,22,4706.0,2,22,1784437567.0,4124.0,22,22,4706.0,2,22,1784437567.0,4124.0,22,22,4706.0,2
KXATPCHALLENGERMATCH-26JUL19HURBIG,ATP_CHALL,post_fit,BIG,KXATPCHALLENGERMATCH-26JUL19HURBIG-BIG,True,1784471400.0,1784505540.0,1784500200.0,55,60,CLIMBING,13541,70,451,55,1784475827.573925,,55,1784471400.0,14905.0,55,55,14905.0,1,55,1784471400.0,14905.0,55,55,14905.0,1,55,1784471400.0,14905.0,55,55,14905.0,1,55,1784471400.0,14905.0,55,55,14905.0,1
KXATPCHALLENGERMATCH-26JUL19HURBIG,ATP_CHALL,post_fit,HUR,KXATPCHALLENGERMATCH-26JUL19HURBIG-HUR,True,1784471400.0,1784505540.0,1784500200.0,48,42,FALLING,13934,822,224,37,1784495444.696122,,37,1784495165.0,3290.0,37,37,3290.0,4,37,1784495165.0,3290.0,37,37,3290.0,4,37,1784495165.0,3290.0,37,37,3290.0,4,37,1784495165.0,3290.0,37,37,3290.0,1
KXATPCHALLENGERMATCH-26JUL19IMATRA,ATP_CHALL,post_fit,IMA,KXATPCHALLENGERMATCH-26JUL19IMATRA-IMA,True,1784460000.0,1784484600.0,1784488800.0,67,,UNKNOWN,9601,1451,42,65,1784469981.161433,,65,1784469967.0,53.0,65,65,566.0,6,65,1784469967.0,53.0,65,65,566.0,6,65,1784470825.0,126.0,65,65,566.0,5,65,1784474507.0,566.0,65,65,566.0,1
KXATPCHALLENGERMATCH-26JUL19IMATRA,ATP_CHALL,post_fit,TRA,KXATPCHALLENGERMATCH-26JUL19IMATRA-TRA,True,1784460000.0,1784484600.0,1784488800.0,31,,UNKNOWN,8215,656,21,30,1784473990.0671,,30,1784473975.0,115.0,30,30,115.0,1,30,1784473975.0,115.0,30,30,115.0,1,30,1784473975.0,115.0,30,30,115.0,1,32,1784473894.0,522.0,30,32,527.0,2
KXATPCHALLENGERMATCH-26JUL19JOHGEO,ATP_CHALL,post_fit,GEO,KXATPCHALLENGERMATCH-26JUL19JOHGEO-GEO,True,1784463000.0,1784485500.0,1784491800.0,20,18,FALLING,892,29,33,17,1784480394.077252,,17,1784484436.0,201.0,17,17,201.0,1,17,1784484436.0,201.0,17,17,201.0,1,17,1784484436.0,201.0,17,17,201.0,1,18,1784480291.0,1135.0,18,18,1339.0,3
KXATPCHALLENGERMATCH-26JUL19JOHGEO,ATP_CHALL,post_fit,JOH,KXATPCHALLENGERMATCH-26JUL19JOHGEO-JOH,True,1784463000.0,1784485500.0,1784491800.0,82,86,CLIMBING,930,207,17,81,1784472945.75313,,81,1784463000.0,743.0,81,81,2074.0,72,81,1784463000.0,743.0,81,81,2074.0,39,81,1784463000.0,743.0,81,81,2074.0,29,81,1784463000.0,743.0,81,81,2074.0,7
KXATPCHALLENGERMATCH-26JUL19JONISO,ATP_CHALL,post_fit,ISO,KXATPCHALLENGERMATCH-26JUL19JONISO-ISO,True,1784467200.0,1784497740.0,1784496000.0,60,64,CLIMBING,1712,28,71,60,1784475938.981836,,60,1784467200.0,10142.0,60,60,10142.0,1,60,1784467200.0,10142.0,60,60,10142.0,1,60,1784467200.0,10142.0,60,60,10142.0,1,60,1784467200.0,10142.0,60,60,10142.0,1
KXATPCHALLENGERMATCH-26JUL19JONISO,ATP_CHALL,post_fit,JON,KXATPCHALLENGERMATCH-26JUL19JONISO-JON,True,1784467200.0,1784497740.0,1784496000.0,40,36,FALLING,20558,6849,45,36,1784497682.447665,,38,1784478842.0,6666.0,38,38,6666.0,5,38,1784478842.0,6666.0,38,38,6666.0,5,38,1784478842.0,6666.0,38,38,6666.0,5,38,1784478842.0,6666.0,38,38,6666.0,4
KXATPCHALLENGERMATCH-26JUL19KIRAGU,ATP_CHALL,post_fit,AGU,KXATPCHALLENGERMATCH-26JUL19KIRAGU-AGU,True,1784463000.0,1784485200.0,1784491800.0,57,58,CLIMBING,665,19,15,56,1784475832.762963,,56,1784470074.0,6745.0,56,56,6745.0,2,56,1784470074.0,6745.0,56,56,6745.0,2,56,1784470074.0,6745.0,56,56,6745.0,2,56,1784470074.0,6745.0,56,56,6745.0,2
KXATPCHALLENGERMATCH-26JUL19KIRAGU,ATP_CHALL,post_fit,KIR,KXATPCHALLENGERMATCH-26JUL19KIRAGU-KIR,True,1784463000.0,1784485200.0,1784491800.0,46,46,FLAT,755,22,15,44,1784483107.134668,,44,1784482751.0,664.0,44,44,664.0,3,44,1784482751.0,664.0,44,44,664.0,2,44,1784482751.0,664.0,44,44,664.0,2,44,1784482751.0,664.0,44,44,664.0,2
KXATPCHALLENGERMATCH-26JUL19KOZVIT,ATP_CHALL,post_fit,KOZ,KXATPCHALLENGERMATCH-26JUL19KOZVIT-KOZ,True,1784460000.0,1784480040.0,1784488800.0,90,89,FALLING,3505,197,17,87,1784479536.798809,,88,1784478972.0,426.0,88,88,426.0,4,88,1784478972.0,426.0,88,88,426.0,3,88,1784478972.0,426.0,88,88,426.0,2,88,1784478972.0,426.0,88,88,426.0,1
KXATPCHALLENGERMATCH-26JUL19KOZVIT,ATP_CHALL,post_fit,VIT,KXATPCHALLENGERMATCH-26JUL19KOZVIT-VIT,True,1784460000.0,1784480040.0,1784488800.0,11,13,CLIMBING,3386,119,59,11,1784472555.335884,,11,1784460000.0,12658.0,11,11,12658.0,1,11,1784460000.0,12658.0,11,11,12658.0,1,11,1784460000.0,12658.0,11,11,12658.0,1,11,1784460000.0,12658.0,11,11,12658.0,1
KXATPCHALLENGERMATCH-26JUL19KRUCAS,ATP_CHALL,post_fit,CAS,KXATPCHALLENGERMATCH-26JUL19KRUCAS-CAS,False,1784444400.0,1784473200.0,1784473200.0,,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19KRUCAS,ATP_CHALL,post_fit,KRU,KXATPCHALLENGERMATCH-26JUL19KRUCAS-KRU,False,1784444400.0,1784473200.0,1784473200.0,,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19KUHPAS,ATP_CHALL,post_fit,KUH,KXATPCHALLENGERMATCH-26JUL19KUHPAS-KUH,True,1784469600.0,1784491800.0,1784498400.0,13,10,FALLING,11206,242,123,9,1784488157.252999,,9,1784488192.0,16.0,9,9,983.0,4,9,1784489228.0,561.0,9,9,983.0,3,9,1784489228.0,561.0,9,9,983.0,3,9,1784489228.0,561.0,9,9,983.0,2
KXATPCHALLENGERMATCH-26JUL19KUHPAS,ATP_CHALL,post_fit,PAS,KXATPCHALLENGERMATCH-26JUL19KUHPAS-PAS,True,1784469600.0,1784491800.0,1784498400.0,87,93,CLIMBING,16554,1683,46,86,1784476150.354104,,87,1784469623.0,60.0,87,87,5816.0,14,87,1784469623.0,60.0,87,87,5816.0,10,87,1784469623.0,60.0,87,87,5816.0,9,87,1784470332.0,618.0,87,87,5816.0,5
KXATPCHALLENGERMATCH-26JUL19KUZOPI,ATP_CHALL,post_fit,KUZ,KXATPCHALLENGERMATCH-26JUL19KUZOPI-KUZ,True,1784430000.0,1784454900.0,1784458800.0,84,89,CLIMBING,1704,91,16,83,1784434071.034879,,83,1784434041.0,57.0,83,83,398.0,3,83,1784434041.0,57.0,83,83,398.0,3,83,1784434274.0,398.0,83,83,398.0,1,83,1784434274.0,398.0,83,83,398.0,1
KXATPCHALLENGERMATCH-26JUL19KUZOPI,ATP_CHALL,post_fit,OPI,KXATPCHALLENGERMATCH-26JUL19KUZOPI-OPI,True,1784430000.0,1784454900.0,1784458800.0,17,12,FALLING,1461,25,40,12,1784454113.322572,,12,1784454113.0,558.0,12,12,558.0,2,12,1784454113.0,558.0,12,12,558.0,2,12,1784454113.0,558.0,12,12,558.0,2,12,1784454113.0,558.0,12,12,558.0,1
KXATPCHALLENGERMATCH-26JUL19LANMAY,ATP_CHALL,post_fit,LAN,KXATPCHALLENGERMATCH-26JUL19LANMAY-LAN,True,1784455800.0,1784476800.0,1784484600.0,38,38,FLAT,3374,87,33,38,1784472290.785954,,38,1784461469.0,12316.0,38,38,12316.0,5,38,1784461469.0,12316.0,38,38,12316.0,3,38,1784461469.0,12316.0,38,38,12316.0,2,38,1784461469.0,12316.0,38,38,12316.0,2
KXATPCHALLENGERMATCH-26JUL19LANMAY,ATP_CHALL,post_fit,MAY,KXATPCHALLENGERMATCH-26JUL19LANMAY-MAY,True,1784455800.0,1784476800.0,1784484600.0,64,65,CLIMBING,4773,221,19,61,1784474796.334208,,62,1784474785.0,903.0,62,62,903.0,1,62,1784474785.0,903.0,62,62,903.0,1,62,1784474785.0,903.0,62,62,903.0,1,62,1784474785.0,903.0,62,62,903.0,1
KXATPCHALLENGERMATCH-26JUL19MALMOR,ATP_CHALL,post_fit,MAL,KXATPCHALLENGERMATCH-26JUL19MALMOR-MAL,True,1784451600.0,1784469840.0,1784480400.0,60,62,CLIMBING,860,10,5,60,1784458828.772545,,60,1784451600.0,10059.0,60,60,10059.0,1,60,1784451600.0,10059.0,60,60,10059.0,1,60,1784451600.0,10059.0,60,60,10059.0,1,60,1784451600.0,10059.0,60,60,10059.0,1
KXATPCHALLENGERMATCH-26JUL19MALMOR,ATP_CHALL,post_fit,MOR,KXATPCHALLENGERMATCH-26JUL19MALMOR-MOR,True,1784451600.0,1784469840.0,1784480400.0,41,40,FALLING,589,14,5,39,1784461668.332115,,39,1784461668.0,6288.0,39,39,6288.0,1,39,1784461668.0,6288.0,39,39,6288.0,1,39,1784461668.0,6288.0,39,39,6288.0,1,39,1784461668.0,6288.0,39,39,6288.0,1
KXATPCHALLENGERMATCH-26JUL19MARCOL,ATP_CHALL,post_fit,COL,KXATPCHALLENGERMATCH-26JUL19MARCOL-COL,True,1784434200.0,1784456100.0,1784463000.0,7,4,FALLING,1385,63,68,3,1784453071.809547,,3,1784453071.0,313.0,3,3,313.0,1,3,1784453071.0,313.0,3,3,313.0,1,3,1784453071.0,313.0,3,3,313.0,1,3,1784453071.0,313.0,3,3,313.0,1
KXATPCHALLENGERMATCH-26JUL19MARCOL,ATP_CHALL,post_fit,MAR,KXATPCHALLENGERMATCH-26JUL19MARCOL-MAR,True,1784434200.0,1784456100.0,1784463000.0,93,97,CLIMBING,1205,32,12,93,1784435143.92216,,93,1784434828.0,315.0,93,93,315.0,1,93,1784434828.0,315.0,93,93,315.0,1,93,1784434828.0,315.0,93,93,315.0,1,93,1784434828.0,315.0,93,93,315.0,1
KXATPCHALLENGERMATCH-26JUL19MARWAZ,ATP_CHALL,post_fit,MAR,KXATPCHALLENGERMATCH-26JUL19MARWAZ-MAR,True,1784438400.0,1784466240.0,1784467200.0,78,80,CLIMBING,1117,15,3,78,1784445069.21233,,78,1784438400.0,6954.0,78,78,6954.0,1,78,1784438400.0,6954.0,78,78,6954.0,1,78,1784438400.0,6954.0,78,78,6954.0,1,78,1784438400.0,6954.0,78,78,6954.0,1
KXATPCHALLENGERMATCH-26JUL19MARWAZ,ATP_CHALL,post_fit,WAZ,KXATPCHALLENGERMATCH-26JUL19MARWAZ-WAZ,True,1784438400.0,1784466240.0,1784467200.0,23,23,FLAT,482,34,3,23,1784440204.703641,,22,1784452085.0,4319.0,22,22,4319.0,1,22,1784452085.0,4319.0,22,22,4319.0,1,22,1784452085.0,4319.0,22,22,4319.0,1,22,1784452085.0,4319.0,22,22,4319.0,1
KXATPCHALLENGERMATCH-26JUL19MCKOUA,ATP_CHALL,post_fit,MCK,KXATPCHALLENGERMATCH-26JUL19MCKOUA-MCK,True,1784442600.0,1784471100.0,1784471400.0,61,54,FALLING,967,39,41,54,1784471034.081058,,55,1784469703.0,265.0,55,55,265.0,1,55,1784469703.0,265.0,55,55,265.0,1,55,1784469703.0,265.0,55,55,265.0,1,56,1784466531.0,4569.0,55,56,4569.0,1
KXATPCHALLENGERMATCH-26JUL19MCKOUA,ATP_CHALL,post_fit,OUA,KXATPCHALLENGERMATCH-26JUL19MCKOUA-OUA,True,1784442600.0,1784471100.0,1784471400.0,37,46,CLIMBING,858,28,39,37,1784450493.92052,,37,1784442600.0,15934.0,37,37,15934.0,1,37,1784442600.0,15934.0,37,37,15934.0,1,37,1784442600.0,15934.0,37,37,15934.0,1,37,1784442600.0,15934.0,37,37,15934.0,1
KXATPCHALLENGERMATCH-26JUL19MENKUM,ATP_CHALL,post_fit,KUM,KXATPCHALLENGERMATCH-26JUL19MENKUM-KUM,True,1784438400.0,1784462400.0,1784467200.0,95,94,FALLING,245,17,18,94,1784459651.308066,,95,1784438400.0,12197.0,95,95,12197.0,2,95,1784438400.0,12197.0,95,95,12197.0,2,95,1784438400.0,12197.0,95,95,12197.0,2,95,1784438400.0,12197.0,95,95,12197.0,2
KXATPCHALLENGERMATCH-26JUL19MENKUM,ATP_CHALL,post_fit,MEN,KXATPCHALLENGERMATCH-26JUL19MENKUM-MEN,True,1784438400.0,1784462400.0,1784467200.0,5,7,CLIMBING,446,30,23,5,1784440309.335138,,6,1784438400.0,11919.0,6,6,11919.0,3,6,1784438400.0,11919.0,6,6,11919.0,3,6,1784438400.0,11919.0,6,6,11919.0,3,6,1784438400.0,11919.0,6,6,11919.0,3
KXATPCHALLENGERMATCH-26JUL19MILFAN,ATP_CHALL,post_fit,FAN,KXATPCHALLENGERMATCH-26JUL19MILFAN-FAN,True,1784458800.0,1784477040.0,1784487600.0,28,26,FALLING,896,232,4,26,1784474988.909114,,26,1784475015.0,2025.0,26,26,2025.0,1,26,1784475015.0,2025.0,26,26,2025.0,1,26,1784475015.0,2025.0,26,26,2025.0,1,26,1784475015.0,2025.0,26,26,2025.0,1
KXATPCHALLENGERMATCH-26JUL19MILFAN,ATP_CHALL,post_fit,MIL,KXATPCHALLENGERMATCH-26JUL19MILFAN-MIL,True,1784458800.0,1784477040.0,1784487600.0,73,73,FLAT,753,107,10,72,1784468292.113755,,73,1784458800.0,9039.0,73,73,9039.0,20,73,1784458800.0,9039.0,73,73,9039.0,11,73,1784458800.0,9039.0,73,73,9039.0,7,73,1784458800.0,9039.0,73,73,9039.0,2
KXATPCHALLENGERMATCH-26JUL19MONTHO,ATP_CHALL,post_fit,MON,KXATPCHALLENGERMATCH-26JUL19MONTHO-MON,True,1784440200.0,1784462100.0,1784469000.0,94,94,FLAT,1194,5,2,94,1784457775.853934,,94,1784440200.0,17575.0,94,94,17575.0,2,94,1784440200.0,17575.0,94,94,17575.0,2,94,1784440200.0,17575.0,94,94,17575.0,2,94,1784440200.0,17575.0,94,94,17575.0,2
KXATPCHALLENGERMATCH-26JUL19MONTHO,ATP_CHALL,post_fit,THO,KXATPCHALLENGERMATCH-26JUL19MONTHO-THO,True,1784440200.0,1784462100.0,1784469000.0,6,7,CLIMBING,1252,7,19,6,1784441731.961951,,6,1784440200.0,18320.0,6,6,18320.0,2,6,1784440200.0,18320.0,6,6,18320.0,2,6,1784440200.0,18320.0,6,6,18320.0,2,6,1784440200.0,18320.0,6,6,18320.0,2
