cell_id,dca_drop,exit_target,strategy_AB,n_trades,win_rate,mean_roi,median_roi,p25_roi,p75_roi,max_loss,total_pnl_baby
WTA_MAIN_leader_75-79,15,25,A,16,68.8,9.82,26.92,-1.28,27.88,1095,1070
WTA_MAIN_leader_75-79,15,25,B,16,68.8,9.56,26.92,-1.28,27.88,1095,1025
WTA_MAIN_leader_75-79,15,30,A,16,68.8,9.82,26.92,-1.28,27.88,1095,1070
WTA_MAIN_leader_75-79,15,30,B,16,68.8,9.82,26.92,-1.28,27.88,1095,1070
WTA_MAIN_leader_75-79,20,hold99,A,16,68.8,9.74,26.92,-1.28,26.92,1070,990
WTA_MAIN_leader_75-79,20,hold99,B,16,68.8,9.74,26.92,-1.28,26.92,1070,990
WTA_MAIN_leader_75-79,20,5,A,16,75.0,-1.46,6.41,0.64,6.41,1070,-425
WTA_MAIN_leader_75-79,20,5,B,16,81.2,4.58,6.41,6.41,6.41,60,610
WTA_MAIN_leader_75-79,20,10,A,16,75.0,4.7,12.82,2.24,12.82,1070,500
WTA_MAIN_leader_75-79,20,10,B,16,75.0,2.86,12.82,2.24,12.82,1070,185
WTA_MAIN_leader_75-79,20,15,A,16,68.8,4.28,19.23,-1.28,19.23,1070,260
WTA_MAIN_leader_75-79,20,15,B,16,75.0,7.78,19.23,3.85,19.23,1070,860
WTA_MAIN_leader_75-79,20,20,A,16,68.8,8.76,25.64,-1.28,25.64,1070,860
WTA_MAIN_leader_75-79,20,20,B,16,68.8,7.53,25.64,-1.28,25.64,1070,650
WTA_MAIN_leader_75-79,20,25,A,16,68.8,9.74,26.92,-1.28,26.92,1070,990
WTA_MAIN_leader_75-79,20,25,B,16,68.8,9.21,26.92,-1.28,26.92,1070,900
WTA_MAIN_leader_75-79,20,30,A,16,68.8,9.74,26.92,-1.28,26.92,1070,990
WTA_MAIN_leader_75-79,20,30,B,16,68.8,9.74,26.92,-1.28,26.92,1070,990
WTA_MAIN_leader_75-79,25,hold99,A,16,68.8,9.27,26.92,-1.28,26.92,1045,860
WTA_MAIN_leader_75-79,25,hold99,B,16,68.8,9.27,26.92,-1.28,26.92,1045,860
WTA_MAIN_leader_75-79,25,5,A,16,75.0,-1.29,6.41,0.64,6.41,1045,-375
WTA_MAIN_leader_75-79,25,5,B,16,81.2,4.72,6.41,6.41,6.41,60,630
WTA_MAIN_leader_75-79,25,10,A,16,75.0,4.41,12.82,2.24,12.82,1045,425
WTA_MAIN_leader_75-79,25,10,B,16,75.0,2.98,12.82,2.24,12.82,1045,185
WTA_MAIN_leader_75-79,25,15,A,16,68.8,3.84,19.23,-1.28,19.23,1045,160
WTA_MAIN_leader_75-79,25,15,B,16,75.0,7.88,19.23,3.85,19.23,1045,835
WTA_MAIN_leader_75-79,25,20,A,16,68.8,8.3,25.64,-1.28,25.64,1045,735
WTA_MAIN_leader_75-79,25,20,B,16,75.0,12.78,25.64,5.45,25.64,1045,1485
WTA_MAIN_leader_75-79,25,25,A,16,68.8,9.27,26.92,-1.28,26.92,1045,860
WTA_MAIN_leader_75-79,25,25,B,16,68.8,8.91,26.92,-1.28,26.92,1045,800
WTA_MAIN_leader_75-79,25,30,A,16,68.8,9.27,26.92,-1.28,26.92,1045,860
WTA_MAIN_leader_75-79,25,30,B,16,68.8,9.27,26.92,-1.28,26.92,1045,860
WTA_MAIN_leader_75-79,30,hold99,A,16,68.8,9.56,26.92,-1.28,26.92,780,1175
WTA_MAIN_leader_75-79,30,hold99,B,16,68.8,9.56,26.92,-1.28,26.92,780,1175
WTA_MAIN_leader_75-79,30,5,A,16,68.8,-5.79,6.41,-1.28,6.41,780,-850
WTA_MAIN_leader_75-79,30,5,B,16,68.8,-5.79,6.41,-1.28,6.41,780,-850
WTA_MAIN_leader_75-79,30,10,A,16,68.8,-0.35,12.82,-1.28,12.82,780,-100
WTA_MAIN_leader_75-79,30,10,B,16,68.8,-1.27,12.82,-1.28,12.82,780,-250
WTA_MAIN_leader_75-79,30,15,A,16,68.8,4.12,19.23,-1.28,19.23,780,475
WTA_MAIN_leader_75-79,30,15,B,16,68.8,3.2,19.23,-1.28,19.23,780,325
WTA_MAIN_leader_75-79,30,20,A,16,68.8,8.58,25.64,-1.28,25.64,780,1050
WTA_MAIN_leader_75-79,30,20,B,16,68.8,7.66,25.64,-1.28,25.64,780,900
WTA_MAIN_leader_75-79,30,25,A,16,68.8,9.56,26.92,-1.28,26.92,780,1175
WTA_MAIN_leader_75-79,30,25,B,16,68.8,9.0,26.92,-1.28,26.92,780,1085
WTA_MAIN_leader_75-79,30,30,A,16,68.8,9.56,26.92,-1.28,26.92,780,1175
WTA_MAIN_leader_75-79,30,30,B,16,68.8,9.46,26.92,-1.28,26.92,780,1160
WTA_MAIN_leader_80-84,,hold99,NA,9,88.9,6.16,19.28,19.28,19.28,830,460
WTA_MAIN_leader_80-84,,5,NA,9,88.9,-2.54,6.02,6.02,13.25,830,-190
WTA_MAIN_leader_80-84,,10,NA,9,88.9,1.47,12.05,12.05,16.27,830,110
WTA_MAIN_leader_80-84,,15,NA,9,88.9,5.22,18.07,18.07,18.07,830,390
WTA_MAIN_leader_80-84,,20,NA,9,88.9,6.16,19.28,19.28,19.28,830,460
WTA_MAIN_leader_80-84,,25,NA,9,88.9,6.16,19.28,19.28,19.28,830,460
WTA_MAIN_leader_80-84,,30,NA,9,88.9,6.16,19.28,19.28,19.28,830,460
WTA_MAIN_leader_80-84,5,hold99,A,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,hold99,B,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,5,A,9,88.9,-2.94,8.2,6.02,8.2,1220,-450
WTA_MAIN_leader_80-84,5,5,B,9,88.9,-4.31,5.74,5.74,6.02,1220,-600
WTA_MAIN_leader_80-84,5,10,A,9,88.9,1.81,14.34,12.05,14.34,1220,25
WTA_MAIN_leader_80-84,5,10,B,9,88.9,0.44,11.89,11.89,12.05,1220,-125
WTA_MAIN_leader_80-84,5,15,A,9,88.9,6.83,20.49,19.28,20.49,1220,600
WTA_MAIN_leader_80-84,5,15,B,9,88.9,5.19,18.03,18.03,18.05,1220,420
WTA_MAIN_leader_80-84,5,20,A,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,20,B,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,25,A,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,25,B,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,30,A,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,5,30,B,9,88.9,7.79,21.72,19.88,21.72,1220,700
WTA_MAIN_leader_80-84,10,hold99,A,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,hold99,B,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,5,A,9,88.9,-2.67,6.02,6.02,10.46,1195,-450
WTA_MAIN_leader_80-84,10,5,B,9,88.9,-3.93,6.02,6.02,6.69,1195,-585
WTA_MAIN_leader_80-84,10,10,A,9,88.9,2.1,12.05,12.05,16.74,1195,-25
WTA_MAIN_leader_80-84,10,10,B,9,88.9,0.84,12.05,12.05,12.97,1195,-160
WTA_MAIN_leader_80-84,10,15,A,9,88.9,7.97,23.01,18.07,23.01,1195,650
WTA_MAIN_leader_80-84,10,15,B,9,88.9,5.87,19.25,18.07,19.25,1195,425
WTA_MAIN_leader_80-84,10,20,A,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,20,B,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,25,A,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,25,B,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,30,A,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,10,30,B,9,88.9,8.93,24.27,19.28,24.27,1195,745
WTA_MAIN_leader_80-84,15,hold99,A,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,15,hold99,B,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,15,5,A,9,88.9,-2.64,6.02,6.02,12.82,1170,-450
WTA_MAIN_leader_80-84,15,5,B,9,88.9,-4.06,6.02,6.02,6.41,1170,-600
WTA_MAIN_leader_80-84,15,10,A,9,88.9,2.13,12.05,12.05,19.23,1170,-50
WTA_MAIN_leader_80-84,15,10,B,9,88.9,0.71,12.05,12.05,12.82,1170,-200
WTA_MAIN_leader_80-84,15,15,A,9,88.9,8.58,20.48,18.07,25.64,1170,650
WTA_MAIN_leader_80-84,15,15,B,9,88.9,5.74,19.23,18.07,19.23,1170,350
WTA_MAIN_leader_80-84,15,20,A,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,15,20,B,9,88.9,8.99,20.48,19.28,25.64,1170,680
WTA_MAIN_leader_80-84,15,25,A,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,15,25,B,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,15,30,A,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,15,30,B,9,88.9,9.56,20.48,19.28,26.92,1170,740
WTA_MAIN_leader_80-84,20,hold99,A,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,20,hold99,B,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,20,5,A,9,88.9,-2.09,6.02,6.02,15.28,1145,-375
WTA_MAIN_leader_80-84,20,5,B,9,88.9,-4.13,6.02,6.02,6.11,1145,-585
WTA_MAIN_leader_80-84,20,10,A,9,88.9,2.71,12.05,12.05,21.16,1145,25
WTA_MAIN_leader_80-84,20,10,B,9,88.9,0.67,12.05,12.05,12.66,1145,-185
WTA_MAIN_leader_80-84,20,15,A,9,88.9,9.8,20.48,18.07,28.38,1145,775
WTA_MAIN_leader_80-84,20,15,B,9,88.9,5.73,19.21,18.07,19.21,1145,355
WTA_MAIN_leader_80-84,20,20,A,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,20,20,B,9,88.9,9.04,20.48,19.28,25.76,1145,685
WTA_MAIN_leader_80-84,20,25,A,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,20,25,B,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,20,30,A,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,20,30,B,9,88.9,10.79,20.48,19.28,29.69,1145,865
WTA_MAIN_leader_80-84,25,hold99,A,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,25,hold99,B,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,25,5,A,9,88.9,-1.52,6.02,6.02,17.86,1120,-300
WTA_MAIN_leader_80-84,25,5,B,9,88.9,-3.9,6.02,6.02,7.14,1120,-540
WTA_MAIN_leader_80-84,25,10,A,9,88.9,3.31,12.05,12.05,22.52,1120,100
WTA_MAIN_leader_80-84,25,10,B,9,88.9,0.93,12.05,12.05,13.84,1120,-140
WTA_MAIN_leader_80-84,25,15,A,9,88.9,11.08,20.48,18.07,31.25,1120,900
WTA_MAIN_leader_80-84,25,15,B,9,88.9,6.32,20.48,18.07,20.54,1120,420
WTA_MAIN_leader_80-84,25,20,A,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,25,20,B,9,88.9,9.69,20.48,19.28,27.23,1120,750
WTA_MAIN_leader_80-84,25,25,A,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,25,25,B,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,25,30,A,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,25,30,B,9,88.9,12.07,20.48,19.28,32.59,1120,990
WTA_MAIN_leader_80-84,30,hold99,A,9,88.9,13.42,20.48,19.28,35.62,1095,1115
WTA_MAIN_leader_80-84,30,hold99,B,9,88.9,13.42,20.48,19.28,35.62,1095,1115
WTA_MAIN_leader_80-84,30,5,A,9,88.9,-0.92,6.02,6.02,20.51,1095,-225
WTA_MAIN_leader_80-84,30,5,B,9,88.9,-3.97,6.02,6.02,6.85,1095,-525
WTA_MAIN_leader_80-84,30,10,A,9,88.9,3.95,12.05,12.05,23.94,1095,175
WTA_MAIN_leader_80-84,30,10,B,9,88.9,0.9,12.05,12.05,13.7,1095,-125
WTA_MAIN_leader_80-84,30,15,A,9,88.9,12.41,20.48,18.07,34.25,1095,1025
WTA_MAIN_leader_80-84,30,15,B,9,88.9,6.32,20.48,18.07,20.55,1095,425
WTA_MAIN_leader_80-84,30,20,A,9,88.9,13.42,20.48,19.28,35.62,1095,1115
WTA_MAIN_leader_80-84,30,20,B,9,88.9,9.77,20.48,19.28,27.4,1095,755
WTA_MAIN_leader_80-84,30,25,A,9,88.9,13.42,20.48,19.28,35.62,1095,1115
WTA_MAIN_leader_80-84,30,25,B,9,88.9,12.81,20.48,19.28,34.25,1095,1055
WTA_MAIN_leader_80-84,30,30,A,9,88.9,13.42,20.48,19.28,35.62,1095,1115
WTA_MAIN_leader_80-84,30,30,B,9,88.9,13.42,20.48,19.28,35.62,1095,1115
WTA_MAIN_leader_85-89,,hold99,NA,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,,5,NA,12,100.0,6.51,5.75,5.75,5.75,-50,680
WTA_MAIN_leader_85-89,,10,NA,12,100.0,11.78,11.49,11.49,11.49,-100,1230
WTA_MAIN_leader_85-89,,15,NA,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,,20,NA,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,,25,NA,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,,30,NA,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,5,hold99,A,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,hold99,B,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,5,A,12,100.0,7.03,5.75,5.75,7.81,-50,830
WTA_MAIN_leader_85-89,5,5,B,12,100.0,6.44,5.75,5.54,5.75,-50,740
WTA_MAIN_leader_85-89,5,10,A,12,100.0,12.51,11.49,11.49,13.67,-100,1530
WTA_MAIN_leader_85-89,5,10,B,12,100.0,11.73,11.49,11.33,11.49,-100,1410
WTA_MAIN_leader_85-89,5,15,A,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,15,B,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,20,A,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,20,B,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,25,A,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,25,B,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,30,A,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,5,30,B,12,100.0,15.01,14.37,13.79,16.02,-120,1905
WTA_MAIN_leader_85-89,10,hold99,A,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,hold99,B,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,5,A,12,100.0,6.86,5.75,5.75,5.75,-50,755
WTA_MAIN_leader_85-89,10,5,B,12,100.0,6.57,5.75,5.75,5.75,-50,710
WTA_MAIN_leader_85-89,10,10,A,12,100.0,12.52,11.49,11.49,14.08,-100,1430
WTA_MAIN_leader_85-89,10,10,B,12,100.0,11.92,11.49,11.49,12.14,-100,1340
WTA_MAIN_leader_85-89,10,15,A,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,15,B,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,20,A,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,20,B,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,25,A,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,25,B,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,30,A,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,10,30,B,12,100.0,15.22,13.79,13.79,17.48,-120,1805
WTA_MAIN_leader_85-89,15,hold99,A,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,hold99,B,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,5,A,12,100.0,7.05,5.75,5.75,5.75,-50,780
WTA_MAIN_leader_85-89,15,5,B,12,100.0,6.54,5.75,5.75,5.75,-50,705
WTA_MAIN_leader_85-89,15,10,A,12,100.0,12.91,11.49,11.49,14.08,-100,1480
WTA_MAIN_leader_85-89,15,10,B,12,100.0,11.9,11.49,11.49,12.02,-100,1330
WTA_MAIN_leader_85-89,15,15,A,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,15,B,12,100.0,14.73,13.79,13.79,14.94,-120,1670
WTA_MAIN_leader_85-89,15,20,A,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,20,B,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,25,A,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,25,B,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,30,A,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,15,30,B,12,100.0,15.24,13.79,13.79,14.94,-120,1745
WTA_MAIN_leader_85-89,20,hold99,A,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,hold99,B,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,5,A,12,100.0,7.24,5.75,5.75,5.75,-50,805
WTA_MAIN_leader_85-89,20,5,B,12,100.0,6.52,5.75,5.75,5.75,-50,700
WTA_MAIN_leader_85-89,20,10,A,12,100.0,13.32,11.49,11.49,14.08,-100,1530
WTA_MAIN_leader_85-89,20,10,B,12,100.0,11.87,11.49,11.49,11.9,-100,1320
WTA_MAIN_leader_85-89,20,15,A,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,15,B,12,100.0,14.73,13.79,13.79,14.94,-120,1660
WTA_MAIN_leader_85-89,20,20,A,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,20,B,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,25,A,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,25,B,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,30,A,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,20,30,B,12,100.0,15.66,13.79,13.79,14.94,-120,1795
WTA_MAIN_leader_85-89,25,hold99,A,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,hold99,B,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,5,A,12,100.0,6.51,5.75,5.75,5.75,-50,680
WTA_MAIN_leader_85-89,25,5,B,12,100.0,6.51,5.75,5.75,5.75,-50,680
WTA_MAIN_leader_85-89,25,10,A,12,100.0,12.77,11.49,11.49,11.49,-100,1405
WTA_MAIN_leader_85-89,25,10,B,12,100.0,11.92,11.49,11.49,11.49,-100,1285
WTA_MAIN_leader_85-89,25,15,A,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,15,B,12,100.0,14.46,13.79,13.79,14.66,-120,1570
WTA_MAIN_leader_85-89,25,20,A,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,20,B,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,25,A,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,25,B,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,30,A,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,25,30,B,12,100.0,15.1,13.79,13.79,14.66,-120,1660
WTA_MAIN_leader_85-89,30,hold99,A,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,hold99,B,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,5,A,12,100.0,6.51,5.75,5.75,5.75,-50,680
WTA_MAIN_leader_85-89,30,5,B,12,100.0,6.51,5.75,5.75,5.75,-50,680
WTA_MAIN_leader_85-89,30,10,A,12,100.0,11.78,11.49,11.49,11.49,-100,1230
WTA_MAIN_leader_85-89,30,10,B,12,100.0,11.78,11.49,11.49,11.49,-100,1230
WTA_MAIN_leader_85-89,30,15,A,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,15,B,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,20,A,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,20,B,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,25,A,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,25,B,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,30,A,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_leader_85-89,30,30,B,12,100.0,14.08,13.79,13.79,14.66,-120,1470
WTA_MAIN_underdog_15-19,,hold99,NA,28,10.7,-50.94,-100.0,-100.0,-100.0,190,-2710
WTA_MAIN_underdog_15-19,,5,NA,28,50.0,-36.84,-36.84,-100.0,26.32,190,-1960
WTA_MAIN_underdog_15-19,,10,NA,28,35.7,-45.49,-100.0,-100.0,52.63,190,-2420
WTA_MAIN_underdog_15-19,,15,NA,28,32.1,-42.48,-100.0,-100.0,78.95,190,-2260
WTA_MAIN_underdog_15-19,,20,NA,28,28.6,-41.35,-100.0,-100.0,105.26,190,-2200
WTA_MAIN_underdog_15-19,,25,NA,28,25.0,-42.11,-100.0,-100.0,73.68,190,-2240
WTA_MAIN_underdog_15-19,,30,NA,28,25.0,-35.53,-100.0,-100.0,93.42,190,-1890
WTA_MAIN_underdog_15-19,5,hold99,A,28,10.7,-48.01,-100.0,-100.0,-100.0,260,-3300
WTA_MAIN_underdog_15-19,5,hold99,B,28,10.7,-48.01,-100.0,-100.0,-100.0,260,-3300
WTA_MAIN_underdog_15-19,5,5,A,28,50.0,-33.37,-36.84,-100.0,38.46,260,-2050
WTA_MAIN_underdog_15-19,5,5,B,28,53.6,-32.14,26.32,-100.0,26.92,260,-1960
WTA_MAIN_underdog_15-19,5,10,A,28,35.7,-40.77,-100.0,-100.0,67.31,260,-2515
WTA_MAIN_underdog_15-19,5,10,B,28,42.9,-33.35,-100.0,-100.0,55.77,260,-1975
WTA_MAIN_underdog_15-19,5,15,A,28,32.1,-37.57,-100.0,-100.0,96.15,260,-2300
WTA_MAIN_underdog_15-19,5,15,B,28,35.7,-34.27,-100.0,-100.0,84.62,260,-2060
WTA_MAIN_underdog_15-19,5,20,A,28,28.6,-36.42,-100.0,-100.0,120.07,260,-2235
WTA_MAIN_underdog_15-19,5,20,B,28,28.6,-39.3,-100.0,-100.0,111.41,260,-2445
WTA_MAIN_underdog_15-19,5,25,A,28,25.0,-37.33,-100.0,-100.0,73.68,260,-2320
WTA_MAIN_underdog_15-19,5,25,B,28,28.6,-31.15,-100.0,-100.0,139.63,260,-1870
WTA_MAIN_underdog_15-19,5,30,A,28,25.0,-30.21,-100.0,-100.0,93.42,260,-1820
WTA_MAIN_underdog_15-19,5,30,B,28,25.0,-32.69,-100.0,-100.0,93.42,260,-2000
WTA_MAIN_underdog_15-19,10,hold99,A,28,10.7,-48.42,-100.0,-100.0,-100.0,235,-3205
WTA_MAIN_underdog_15-19,10,hold99,B,28,10.7,-48.42,-100.0,-100.0,-100.0,235,-3205
WTA_MAIN_underdog_15-19,10,5,A,28,50.0,-31.08,-36.84,-100.0,26.32,235,-1780
WTA_MAIN_underdog_15-19,10,5,B,28,53.6,-30.4,26.32,-100.0,32.11,235,-1735
WTA_MAIN_underdog_15-19,10,10,A,28,35.7,-39.69,-100.0,-100.0,52.63,235,-2370
WTA_MAIN_underdog_15-19,10,10,B,28,42.9,-31.25,-100.0,-100.0,62.63,235,-1815
WTA_MAIN_underdog_15-19,10,15,A,28,32.1,-35.68,-100.0,-100.0,78.95,235,-2130
WTA_MAIN_underdog_15-19,10,15,B,28,32.1,-39.1,-100.0,-100.0,78.95,235,-2355
WTA_MAIN_underdog_15-19,10,20,A,28,28.6,-35.11,-100.0,-100.0,105.26,235,-2140
WTA_MAIN_underdog_15-19,10,20,B,28,28.6,-37.85,-100.0,-100.0,105.26,235,-2320
WTA_MAIN_underdog_15-19,10,25,A,28,25.0,-36.83,-100.0,-100.0,73.68,235,-2300
WTA_MAIN_underdog_15-19,10,25,B,28,28.6,-29.53,-100.0,-100.0,131.58,235,-1820
WTA_MAIN_underdog_15-19,10,30,A,28,25.0,-29.65,-100.0,-100.0,93.42,235,-1875
WTA_MAIN_underdog_15-19,10,30,B,28,25.0,-31.7,-100.0,-100.0,93.42,235,-2010
WTA_MAIN_underdog_15-19,15,hold99,A,28,10.7,-50.94,-100.0,-100.0,-100.0,210,-3050
WTA_MAIN_underdog_15-19,15,hold99,B,28,10.7,-50.94,-100.0,-100.0,-100.0,210,-3050
WTA_MAIN_underdog_15-19,15,5,A,28,50.0,-35.23,-36.84,-100.0,26.32,210,-1980
WTA_MAIN_underdog_15-19,15,5,B,28,50.0,-36.51,-36.84,-100.0,26.32,210,-2055
WTA_MAIN_underdog_15-19,15,10,A,28,35.7,-45.49,-100.0,-100.0,52.63,210,-2620
WTA_MAIN_underdog_15-19,15,10,B,28,42.9,-33.24,-100.0,-100.0,52.63,210,-1900
WTA_MAIN_underdog_15-19,15,15,A,28,32.1,-42.48,-100.0,-100.0,78.95,210,-2480
WTA_MAIN_underdog_15-19,15,15,B,28,32.1,-42.48,-100.0,-100.0,78.95,210,-2480
WTA_MAIN_underdog_15-19,15,20,A,28,28.6,-41.35,-100.0,-100.0,105.26,210,-2440
WTA_MAIN_underdog_15-19,15,20,B,28,28.6,-41.35,-100.0,-100.0,105.26,210,-2440
WTA_MAIN_underdog_15-19,15,25,A,28,25.0,-42.11,-100.0,-100.0,73.68,210,-2500
