ts_ET,leg,phase,best_bid,best_ask,bid_depth,ask_depth,last_traded_price,last_traded_side,last_traded_size,our_bid
08:54:18.75,Oliver Crawford,window1,30,32,4642,8393,32,buy,119,30
08:54:30.74,Jurij Rodionov,window1,68,69,2966,26,69,buy,3,65
08:54:30.74,Oliver Crawford,window1,30,32,4642,8393,32,buy,119,30
08:54:55.49,Jurij Rodionov,window1,68,69,2966,26,69,buy,3,65
08:54:55.49,Oliver Crawford,window1,30,32,4387,8393,32,buy,119,30
08:55:10.42,Jurij Rodionov,window1,68,69,2966,26,69,buy,3,65
08:55:10.42,Oliver Crawford,window1,30,32,4057,8734,32,buy,119,30
08:55:33.35,Oliver Crawford,window1,30,32,4057,7037,32,buy,119,30
08:55:44.55,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
08:55:55.92,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:55:55.92,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
08:56:09.69,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:56:09.69,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
08:56:21.42,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:56:21.42,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
08:56:33.08,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:56:45.04,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:56:45.04,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
08:56:59.30,Jurij Rodionov,window1,68,69,1640,26,69,buy,3,65
08:56:59.30,Oliver Crawford,window1,30,32,4045,1786,32,buy,119,30
08:57:14.39,Jurij Rodionov,window1,68,69,363,26,69,buy,3,65
08:57:14.39,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
08:57:27.94,Jurij Rodionov,window1,68,69,1298,26,69,buy,3,65
08:57:27.94,Oliver Crawford,window1,30,32,4345,6693,32,buy,119,30
08:57:40.79,Jurij Rodionov,window1,68,69,363,26,69,buy,3,65
08:57:40.79,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
08:57:58.46,Jurij Rodionov,window1,68,69,3354,26,69,buy,3,65
08:57:58.46,Oliver Crawford,window1,30,32,4001,8732,32,buy,119,30
08:58:16.50,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:58:16.50,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
08:58:32.98,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:58:32.98,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
08:58:52.39,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:59:20.23,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:59:20.23,Oliver Crawford,window1,30,32,1076,2508,32,buy,119,30
08:59:41.49,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
08:59:41.49,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
09:00:04.55,Jurij Rodionov,window1,68,69,3332,26,69,buy,3,65
09:00:04.55,Oliver Crawford,window1,30,32,4057,8724,32,buy,119,30
09:00:41.25,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,65
09:00:41.25,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
09:00:59.70,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,66
09:01:17.63,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,66
09:01:17.63,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
09:01:34.50,Jurij Rodionov,window1,68,69,2055,26,69,buy,3,66
09:01:34.50,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
09:02:06.63,Jurij Rodionov,window1,68,69,1881,26,69,buy,3,66
09:02:06.63,Oliver Crawford,window1,30,32,3406,2652,32,buy,119,30
09:02:20.52,Jurij Rodionov,window1,68,69,1881,26,69,buy,3,66
09:02:20.52,Oliver Crawford,window1,30,32,3406,2652,32,buy,119,30
09:02:34.49,Jurij Rodionov,window1,68,69,1881,26,69,buy,3,66
09:02:34.49,Oliver Crawford,window1,30,32,3406,2652,32,buy,119,30
09:02:46.88,Oliver Crawford,window1,30,32,3406,2178,32,buy,119,30
09:03:28.90,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:03:28.90,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:03:57.03,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:03:57.03,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:04:14.97,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:04:14.97,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:04:30.93,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
09:04:45.65,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:04:45.65,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:05:01.87,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
09:05:18.59,Jurij Rodionov,window1,68,69,2826,26,69,buy,3,66
09:05:18.59,Oliver Crawford,window1,30,32,4075,7245,32,buy,119,30
09:05:33.12,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:05:33.12,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:05:47.15,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:05:47.15,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:06:18.31,Jurij Rodionov,window1,68,69,1881,26,69,buy,3,66
09:06:18.31,Oliver Crawford,window1,30,32,1406,960,32,buy,119,30
09:06:33.19,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:06:33.19,Oliver Crawford,window1,30,32,1406,960,32,buy,119,30
09:06:47.71,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:06:47.71,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:07:07.46,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:07:07.46,Oliver Crawford,window1,30,32,1406,960,32,buy,119,30
09:07:24.92,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:07:24.92,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:07:41.91,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:07:41.91,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:08:01.23,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:08:01.23,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:08:18.36,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:08:34.79,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:08:34.79,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:08:51.63,Jurij Rodionov,window1,68,69,189,26,69,buy,3,66
09:08:51.63,Oliver Crawford,window1,30,32,3406,960,32,buy,119,30
09:09:13.89,Jurij Rodionov,window1,68,69,663,26,69,buy,3,66
09:09:13.89,Oliver Crawford,window1,30,32,1406,486,32,buy,119,30
09:09:32.79,Jurij Rodionov,window1,68,69,663,26,69,buy,3,66
09:09:32.79,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
09:09:50.25,Jurij Rodionov,window1,68,69,663,26,69,buy,3,66
09:09:50.25,Oliver Crawford,window1,30,32,3406,486,32,buy,119,30
09:10:14.41,Jurij Rodionov,window1,68,69,652,300,69,buy,26,66
09:10:14.41,Oliver Crawford,window1,31,32,150,470,32,buy,119,30
09:10:41.98,Jurij Rodionov,window1,68,69,652,300,69,buy,26,66
09:10:41.98,Oliver Crawford,window1,31,32,150,470,32,buy,119,30
09:11:18.59,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:11:18.59,Oliver Crawford,window1,30,32,4004,8413,31,sell,5,30
09:11:48.23,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:11:48.23,Oliver Crawford,window1,30,32,4004,8413,31,sell,5,30
09:12:24.56,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:12:24.56,Oliver Crawford,window1,30,32,4004,8413,31,sell,5,30
09:12:51.26,Jurij Rodionov,window1,68,70,3889,9331,69,buy,26,66
09:12:51.26,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:13:20.45,Jurij Rodionov,window1,68,70,3889,9331,69,buy,26,66
09:13:20.45,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:13:53.26,Jurij Rodionov,window1,68,70,3889,9331,69,buy,26,66
09:13:53.26,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:14:13.69,Jurij Rodionov,window1,68,70,3889,9337,69,buy,26,66
09:14:13.69,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:14:29.36,Jurij Rodionov,window1,68,70,3889,9337,69,buy,26,66
09:14:45.04,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:15:00.25,Jurij Rodionov,window1,68,70,3889,9337,69,buy,26,66
09:15:00.25,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:15:16.76,Jurij Rodionov,window1,68,70,3889,9331,69,buy,26,66
09:15:16.76,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:15:31.82,Jurij Rodionov,window1,68,70,3889,9337,69,buy,26,66
09:15:31.82,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:15:45.68,Jurij Rodionov,window1,68,70,3129,9667,69,buy,26,66
09:16:01.64,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:16:01.64,Oliver Crawford,window1,30,32,4004,8012,31,sell,5,30
09:16:16.84,Jurij Rodionov,window1,68,70,5151,7331,69,buy,26,66
09:16:16.84,Oliver Crawford,window1,30,32,4004,17134,31,sell,5,30
09:16:30.39,Oliver Crawford,window1,30,32,4004,8442,31,sell,5,30
09:16:43.76,Jurij Rodionov,window1,68,70,3459,9331,69,buy,26,66
09:16:58.68,Jurij Rodionov,window1,68,70,3459,9331,69,buy,26,66
09:16:58.68,Oliver Crawford,window1,30,32,4004,8442,31,sell,5,30
09:17:14.31,Jurij Rodionov,window1,68,70,5151,7331,69,buy,26,66
09:17:14.31,Oliver Crawford,window1,30,32,4004,10134,31,sell,5,30
09:17:28.57,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:17:28.57,Oliver Crawford,window1,30,32,4004,10442,31,sell,5,30
09:17:44.30,Oliver Crawford,window1,30,32,4004,10442,31,sell,5,30
09:17:59.76,Jurij Rodionov,window1,68,70,5151,7331,69,buy,26,66
09:17:59.76,Oliver Crawford,window1,30,32,4004,17134,31,sell,5,30
09:18:15.67,Jurij Rodionov,window1,68,70,3129,9667,69,buy,26,66
09:18:15.67,Oliver Crawford,window1,30,32,4004,10442,31,sell,5,30
09:18:30.37,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:18:30.37,Oliver Crawford,window1,30,32,4004,10142,31,sell,5,30
09:18:45.17,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:18:45.17,Oliver Crawford,window1,30,32,4004,10142,31,sell,5,30
09:19:02.34,Jurij Rodionov,window1,68,70,1129,7661,69,buy,26,66
09:19:02.34,Oliver Crawford,window1,30,32,4229,9917,31,sell,5,30
09:19:19.02,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:19:19.02,Oliver Crawford,window1,30,32,4004,10142,31,sell,5,30
09:19:35.98,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:19:35.98,Oliver Crawford,window1,30,32,4004,10142,31,sell,5,30
09:19:53.95,Jurij Rodionov,window1,68,70,3129,9661,69,buy,26,66
09:19:53.95,Oliver Crawford,window1,30,32,4004,10142,31,sell,5,30
09:20:14.61,Jurij Rodionov,window1,68,70,3114,9417,69,buy,26,66
09:20:14.61,Oliver Crawford,window1,30,32,4014,10159,31,sell,5,30
09:20:32.13,Jurij Rodionov,window1,68,70,3114,9423,69,buy,26,66
09:20:32.13,Oliver Crawford,window1,30,32,4014,10159,31,sell,5,30
09:20:47.63,Jurij Rodionov,window1,68,70,3114,9642,69,buy,26,66
09:20:47.63,Oliver Crawford,window1,30,32,4014,10159,31,sell,5,30
09:21:06.75,Jurij Rodionov,window1,68,70,4806,7642,69,buy,26,66
09:21:06.75,Oliver Crawford,window1,30,32,4014,17151,31,sell,5,30
09:21:22.22,Jurij Rodionov,window1,68,70,3114,9642,69,buy,26,66
09:21:22.22,Oliver Crawford,window1,30,32,4014,10459,31,sell,5,30
09:21:38.48,Jurij Rodionov,window1,68,70,3114,9642,69,buy,26,66
09:21:38.48,Oliver Crawford,window1,30,32,4014,10459,31,sell,5,30
09:21:54.22,Jurij Rodionov,window1,68,70,3114,9642,69,buy,26,66
09:21:54.22,Oliver Crawford,window1,30,32,4014,10459,31,sell,5,30
09:22:12.00,Jurij Rodionov,window1,68,70,3874,9312,69,buy,26,66
09:22:12.00,Oliver Crawford,window1,30,32,4014,9988,31,sell,5,30
09:22:28.17,Jurij Rodionov,window1,68,70,3874,9312,69,buy,26,66
09:22:28.17,Oliver Crawford,window1,30,32,4014,9988,31,sell,5,30
09:22:44.29,Jurij Rodionov,window1,68,70,3874,9312,69,buy,26,66
09:23:00.51,Jurij Rodionov,window1,68,70,3874,9318,69,buy,26,66
09:23:00.51,Oliver Crawford,window1,30,32,4014,9988,31,sell,5,30
09:23:18.40,Jurij Rodionov,window1,68,70,3874,9312,69,buy,26,66
09:23:18.40,Oliver Crawford,window1,30,32,4014,9988,31,sell,5,30
09:23:34.51,Jurij Rodionov,window1,68,70,3874,9312,69,buy,26,66
09:23:34.51,Oliver Crawford,window1,30,32,4014,9988,31,sell,5,30
09:23:53.97,Jurij Rodionov,window1,68,70,3114,9642,69,buy,26,66
09:23:53.97,Oliver Crawford,window1,30,32,4014,10418,31,sell,5,30
09:24:18.01,Jurij Rodionov,window1,68,70,3114,9642,69,buy,26,66
09:24:18.01,Oliver Crawford,window1,30,32,4014,10418,31,sell,5,30
09:24:38.29,Jurij Rodionov,window1,68,70,3874,7093,69,buy,26,66
09:24:38.29,Oliver Crawford,window1,30,32,4014,15033,31,sell,5,30
09:25:03.49,Jurij Rodionov,window1,68,70,1544,9318,69,buy,26,66
09:25:03.49,Oliver Crawford,window1,30,32,4014,9808,31,sell,5,30
09:25:22.47,Jurij Rodionov,window1,68,70,3444,7312,69,buy,26,66
09:25:22.47,Oliver Crawford,window1,30,32,4014,10297,31,sell,5,30
09:25:39.48,Jurij Rodionov,window1,68,70,1444,9318,69,buy,26,66
09:25:39.48,Oliver Crawford,window1,30,32,4239,5808,31,sell,5,30
09:25:54.58,Jurij Rodionov,window1,68,70,3099,9472,69,buy,26,66
09:25:54.58,Oliver Crawford,window1,30,32,3975,8036,31,sell,5,30
09:26:10.74,Jurij Rodionov,window1,68,70,2189,8739,69,buy,26,66
09:26:10.74,Oliver Crawford,window1,30,32,3074,4816,31,sell,5,30
09:26:25.23,Jurij Rodionov,window1,68,70,2189,8739,69,buy,26,66
09:26:25.23,Oliver Crawford,window1,30,32,3074,4816,31,sell,5,30
09:26:40.60,Jurij Rodionov,window1,68,70,2189,8739,69,buy,26,66
09:26:40.60,Oliver Crawford,window1,30,32,3074,4816,31,sell,5,30
09:26:55.75,Jurij Rodionov,window1,68,70,2184,8744,69,buy,26,66
09:26:55.75,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:27:11.76,Jurij Rodionov,window1,68,70,2184,8744,69,buy,26,66
09:27:11.76,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:27:27.25,Jurij Rodionov,window1,68,70,2184,8750,69,buy,26,66
09:27:27.25,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:27:42.31,Jurij Rodionov,window1,68,70,2184,8750,69,buy,26,66
09:27:42.31,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:27:58.29,Jurij Rodionov,window1,68,70,2184,8744,69,buy,26,66
09:27:58.29,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:28:29.50,Jurij Rodionov,window1,68,70,2184,8744,69,buy,26,66
09:28:29.50,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:29:00.64,Jurij Rodionov,window1,68,70,2184,8744,69,buy,26,66
09:29:00.64,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:29:16.73,Jurij Rodionov,window1,68,70,2184,8519,69,buy,26,66
09:29:16.73,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:29:32.08,Jurij Rodionov,window1,68,70,2184,8519,69,buy,26,66
09:29:32.08,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:29:48.35,Jurij Rodionov,window1,68,70,2184,8525,69,buy,26,66
09:29:48.35,Oliver Crawford,window1,30,32,3408,4481,32,buy,5,30
09:30:06.77,Jurij Rodionov,window1,68,70,2184,8538,69,buy,26,66
09:30:06.77,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:30:22.58,Jurij Rodionov,window1,68,70,2184,8532,69,buy,26,66
09:30:22.58,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:30:37.93,Jurij Rodionov,window1,68,70,2184,8532,69,buy,26,66
09:30:37.93,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:30:54.28,Jurij Rodionov,window1,68,70,2184,8532,69,buy,26,66
09:30:54.28,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:31:11.01,Jurij Rodionov,window1,68,70,2184,8532,69,buy,26,66
09:31:11.01,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:31:43.20,Jurij Rodionov,window1,68,70,2184,8538,69,buy,26,66
09:31:43.20,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:32:17.71,Jurij Rodionov,window1,68,70,2514,6202,69,buy,26,66
09:32:17.71,Oliver Crawford,window1,30,32,1082,4811,32,buy,5,30
09:32:34.36,Jurij Rodionov,window1,68,70,2184,8757,69,buy,26,66
09:32:34.36,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:32:51.39,Jurij Rodionov,window1,68,70,2184,8757,69,buy,26,66
09:32:51.39,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:33:12.36,Jurij Rodionov,window1,68,70,2184,8763,69,buy,26,66
09:33:12.36,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:33:46.01,Jurij Rodionov,window1,68,70,2184,8757,69,buy,26,66
09:33:46.01,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:34:04.40,Jurij Rodionov,window1,68,70,2184,8757,69,buy,26,66
09:34:04.40,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:34:20.85,Jurij Rodionov,window1,68,70,2184,8757,69,buy,26,66
09:34:20.85,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:34:36.31,Jurij Rodionov,window1,68,70,2184,8757,69,buy,26,66
09:34:36.31,Oliver Crawford,window1,30,32,3412,4481,32,buy,5,30
09:34:51.59,Jurij Rodionov,window1,68,70,3176,9665,69,buy,26,66
09:34:51.59,Oliver Crawford,window1,30,32,4317,14616,32,buy,5,30
09:35:08.93,Oliver Crawford,window1,30,32,4317,7616,32,buy,5,30
09:35:23.48,Jurij Rodionov,window1,68,70,3176,9665,69,buy,26,66
09:35:23.48,Oliver Crawford,window1,30,32,4317,7616,32,buy,5,30
09:35:41.13,Jurij Rodionov,window1,68,70,3176,9671,69,buy,26,66
09:35:41.13,Oliver Crawford,window1,30,32,4317,7616,32,buy,5,30
09:35:58.45,Jurij Rodionov,window1,68,70,3176,9671,69,buy,26,66
09:35:58.45,Oliver Crawford,window1,30,32,4317,7616,32,buy,5,30
09:36:17.06,Jurij Rodionov,window1,68,70,3176,9665,69,buy,26,66
09:36:17.06,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:36:33.71,Jurij Rodionov,window1,68,70,3506,7335,69,buy,26,66
09:36:33.71,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:36:49.03,Jurij Rodionov,window1,68,70,3506,7335,69,buy,26,66
09:36:49.03,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:37:03.03,Jurij Rodionov,window1,68,70,3176,9665,69,buy,26,66
09:37:03.03,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:37:45.11,Jurij Rodionov,window1,68,70,3176,9665,69,buy,26,66
09:37:45.11,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:37:59.73,Jurij Rodionov,window1,68,70,3176,9671,69,buy,26,66
09:37:59.73,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:38:14.05,Oliver Crawford,window1,30,32,4317,7636,32,buy,5,30
09:38:27.60,Jurij Rodionov,window1,68,70,3176,9675,69,buy,26,66
09:38:27.60,Oliver Crawford,window1,30,32,4327,7636,32,buy,5,30
09:38:57.42,Jurij Rodionov,window1,68,70,3176,9675,69,buy,26,66
09:38:57.42,Oliver Crawford,window1,30,32,4327,7636,32,buy,5,30
09:39:13.23,Oliver Crawford,window1,30,32,4327,7636,32,buy,5,30
09:39:28.21,Oliver Crawford,window1,30,32,4327,7636,32,buy,5,30
09:39:45.56,Jurij Rodionov,window1,68,70,3176,9675,69,buy,26,66
09:39:45.56,Oliver Crawford,window1,30,32,4327,7636,32,buy,5,30
09:40:03.34,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:40:03.34,Oliver Crawford,window1,30,32,1422,481,32,buy,5,30
09:40:23.07,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:40:40.28,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:40:40.28,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:40:56.17,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:40:56.17,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:41:12.59,Jurij Rodionov,window1,68,70,514,2218,69,buy,26,66
09:41:12.59,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:41:27.46,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:41:27.46,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:41:44.35,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:41:44.35,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:41:59.67,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:41:59.67,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:42:33.02,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:42:33.02,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:42:50.31,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:42:50.31,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:43:22.13,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:43:22.13,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:43:37.78,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:43:37.78,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:43:50.89,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:43:50.89,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:44:05.42,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:44:05.42,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:44:19.23,Oliver Crawford,window1,30,32,1422,481,32,buy,5,30
09:45:50.03,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:45:50.03,Oliver Crawford,window1,30,32,1422,481,32,buy,5,30
09:46:04.36,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:46:04.36,Oliver Crawford,window1,30,32,1422,481,32,buy,5,30
09:46:47.67,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:46:47.67,Oliver Crawford,window1,30,32,1422,481,32,buy,5,30
09:47:05.41,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:47:05.41,Oliver Crawford,window1,30,32,1422,481,32,buy,5,30
09:48:58.52,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:49:47.57,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:49:47.57,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:50:04.84,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:50:04.84,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:50:21.18,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:50:21.18,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:50:39.62,Jurij Rodionov,window1,68,70,514,2212,69,buy,26,66
09:50:39.62,Oliver Crawford,window1,30,32,1422,501,32,buy,5,30
09:51:10.97,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:51:10.97,Oliver Crawford,window1,30,32,1412,501,32,buy,5,30
09:51:44.26,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:51:59.99,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:53:02.33,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:53:02.33,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:53:30.49,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:53:45.16,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:54:13.40,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:54:13.40,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:54:26.90,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:54:26.90,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:54:43.38,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:54:43.38,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:54:58.05,Jurij Rodionov,window1,68,70,514,2202,69,buy,26,66
09:54:58.05,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:55:13.89,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:57:41.31,Oliver Crawford,window1,30,32,1412,481,32,buy,5,30
09:59:12.50,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
09:59:12.50,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
09:59:49.95,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
09:59:49.95,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
10:00:09.78,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
10:00:09.78,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
10:02:50.15,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
10:03:03.89,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
10:03:46.75,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
10:03:46.75,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
10:03:59.82,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
10:03:59.82,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
10:04:44.60,Jurij Rodionov,window1,68,70,512,2204,69,buy,26,66
10:04:44.60,Oliver Crawford,window1,30,32,1414,479,32,buy,2,30
10:09:59.14,Jurij Rodionov,window1,67,68,3451,98,68,buy,70,66
10:09:59.14,Oliver Crawford,window1,30,32,1476,416,32,buy,2,30
10:10:42.76,Oliver Crawford,window1,30,32,1476,416,32,buy,2,30
10:11:43.33,Oliver Crawford,window1,31,32,152,400,32,buy,2,31
10:12:56.56,Oliver Crawford,window1,31,32,152,400,32,buy,2,31
10:13:19.92,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:13:19.92,Oliver Crawford,window1,31,32,5,416,32,buy,2,31
