c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,W,xpos
63,22,85,357,2140.2,19,1.0,0.983964379247928,0.9395402742901294,16.817494044169727,0.26694434990745597,22.0,20.645384000240824,0.0,0.983964379247928,0.9395402742901294,36,3.5
63,23,86,357,2140.2,19,1.0,0.9657417259887782,0.9185821904577942,15.917423218079968,0.2526575113980947,23.0,20.020257863042815,0.0,0.9657417259887782,0.9185821904577942,36,4.5
63,24,87,357,2140.2,19,1.0,0.9438661656516795,0.8967226836649282,14.909632348206813,0.23666083092391765,24.0,19.04062959312819,0.0,0.9438661656516795,0.8967226836649282,36,5.5
63,25,88,357,2140.2,19,1.0,0.9242522403667828,0.8743158843603117,13.800914300431394,0.21906213175287928,25.0,18.22561249343956,0.0,0.9242522403667828,0.8743158843603117,36,6.5
63,26,89,357,2140.2,19,0.9047619047619048,0.8670373235224443,0.8516515356384007,12.64693194256648,0.2007449514693092,17.523809523809526,14.016408633477699,63.0,0.8670373235224443,0.8516515356384007,36,7.5
63,27,90,357,2140.2,19,0.7478991596638656,0.8249483999062888,0.8296793509754685,11.54722812439637,0.1832893353078789,4.310924369747898,11.112978356100198,63.0,0.8249483999062888,0.8296793509754685,36,8.5
63,28,91,357,2140.2,19,0.7478991596638656,0.7777786503221652,0.810395338355547,10.649362565192197,0.16903750103479678,5.0588235294117645,7.69352620054473,63.0,0.7777786503221652,0.810395338355547,36,9.5
63,29,92,357,2140.2,19,0.7478991596638656,0.7683460092219216,0.800479685789711,10.577264825188331,0.16789309246330686,5.806722689075631,7.624948138142974,63.0,0.7683460092219216,0.800479685789711,36,10.5
63,30,93,357,2140.2,19,0.7478991596638656,0.7678918498682676,0.7948940828021378,10.85269783014616,0.17226504492295494,6.554621848739494,8.350603168121415,63.0,0.7678918498682676,0.7948940828021378,36,11.5
63,31,94,357,2140.2,19,0.7478991596638656,0.7678918498682676,0.7948940828021378,11.647591912948297,0.18488241131663963,7.30252100840336,9.118495017989686,63.0,0.7678918498682676,0.7948940828021378,36,12.5
63,32,95,357,2140.2,19,0.7478991596638656,0.7660542713883535,0.78922799562166,11.887209452063617,0.18868586431847012,8.050420168067227,9.709968863253536,63.0,0.7660542713883535,0.78922799562166,36,13.5
63,33,96,357,2140.2,19,0.7478991596638656,0.762205041823234,0.7836101989569249,12.12589337454124,0.19247449800859112,8.798319327731093,10.101405799889797,63.0,0.762205041823234,0.7836101989569249,36,14.5
63,34,97,357,2140.2,19,0.7478991596638656,0.7462496864286313,0.7860945405119686,13.252699539379295,0.21036031014887768,9.54621848739496,9.372013470265834,63.0,0.7462496864286313,0.7836101989569249,36,15.5
63,35,98,357,2140.2,19,0.7450980392156863,0.7141295935636955,0.7906922027198721,14.621123711825328,0.2320813287591322,10.019607843137255,7.104334810304212,63.0,0.7141295935636955,0.7836101989569249,36,16.5
63,36,99,357,2140.2,19,0.7450980392156863,0.6437951075260947,0.8171146953405019,18.167293906810038,0.2883697445525403,10.764705882352942,1.0800846154972252,63.0,0.6437951075260947,0.7836101989569249,36,17.5
64,1,65,568,2214.7,19,1.0,0.9995492580644648,0.9886413718498338,0.250330542089026,0.003911414720141031,1.0,0.9702510322546788,0.0,0.9995492580644648,0.9886413718498338,35,-17.0
64,2,66,568,2214.7,19,1.0,0.9990993110882516,0.9886413718498338,1.2389719139388597,0.019358936155294684,2.0,1.9410036838414975,0.0,0.9990993110882516,0.9886413718498338,35,-16.0
64,3,67,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,1.465242998517569,0.022894421851837016,2.8820422535211234,2.909850022974323,64.0,0.9986477741933945,0.9772627108457872,35,-15.0
64,4,68,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,2.4425057093633558,0.038164151708802434,3.8802816901408415,3.9084977971677177,64.0,0.9986477741933945,0.9772627108457872,35,-14.0
64,5,69,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,3.4197684202091434,0.053433881565767866,4.8785211267605595,4.907145571361111,64.0,0.9986477741933945,0.9772627108457872,35,-13.0
64,6,70,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,4.39703113105493,0.06870361142273328,5.876760563380278,5.905793345554507,64.0,0.9986477741933945,0.9772627108457872,35,-12.0
64,7,71,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,5.374293841900717,0.0839733412796987,6.8749999999999964,6.904441119747902,64.0,0.9986477741933945,0.9772627108457872,35,-11.0
64,8,72,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,6.351556552746504,0.09924307113666413,7.8732394366197145,7.903088893941297,64.0,0.9986477741933945,0.9772627108457872,35,-10.0
64,9,73,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,7.328819263592292,0.11451280099362957,8.871478873239433,8.901736668134689,64.0,0.9986477741933945,0.9772627108457872,35,-9.0
64,10,74,568,2214.7,19,0.9982394366197183,0.9986477741933945,0.9772627108457872,8.306081974438078,0.12978253085059496,9.86971830985915,9.900384442328084,64.0,0.9986477741933945,0.9772627108457872,35,-8.0
64,11,75,568,2214.7,19,0.9982394366197183,0.9981970322578593,0.9772627108457872,9.283344685283865,0.1450522607075604,10.867957746478869,10.86477582942081,64.0,0.9981970322578593,0.9772627108457872,35,-7.0
64,12,76,568,2214.7,19,0.9982394366197183,0.9981970322578593,0.9772627108457872,10.260607396129654,0.16032199056452584,11.866197183098588,11.862972861678667,64.0,0.9981970322578593,0.9772627108457872,35,-6.0
64,13,77,568,2214.7,19,0.9982394366197183,0.9981970322578593,0.9772627108457872,11.237870106975441,0.17559172042149127,12.864436619718306,12.861169893936529,64.0,0.9981970322578593,0.9772627108457872,35,-5.0
64,14,78,568,2214.7,19,0.9982394366197183,0.9981970322578593,0.9772627108457872,12.215132817821228,0.1908614502784567,13.862676056338024,13.859366926194385,64.0,0.9981970322578593,0.9772627108457872,35,-4.0
64,15,79,568,2214.7,19,0.9982394366197183,0.9981970322578593,0.9772627108457872,13.192395528667014,0.2061311801354221,14.860915492957743,14.857563958452245,64.0,0.9981970322578593,0.9772627108457872,35,-3.0
64,16,80,568,2214.7,19,0.9982394366197183,0.9978194265799419,0.9772627108457872,14.1696582395128,0.2214009099923875,15.85915492957746,15.824419719442956,64.0,0.9978194265799419,0.9772627108457872,35,-2.0
64,17,81,568,2214.7,19,0.9982394366197183,0.9965419269495979,0.9772627108457872,15.14692095035859,0.23667063984935297,16.85739436619718,16.715829071026434,64.0,0.9965419269495979,0.9772627108457872,35,-1.0
64,18,82,568,2214.7,19,0.9982394366197183,0.9960919799733847,0.9772627108457872,16.124183661204377,0.2519403697063184,17.855633802816897,17.674575451974118,64.0,0.9960919799733847,0.9772627108457872,35,0.0
64,19,83,568,2214.7,19,0.9964788732394366,0.9951897011429924,0.9772627108457872,17.101446372050162,0.2672100995632838,18.70774647887324,18.595327547089415,64.0,0.9951897011429924,0.9772627108457872,35,1.0
64,20,84,568,2214.7,19,0.9911971830985915,0.9938350904584212,0.9658840498417405,17.122901558556034,0.26754533685243803,19.26056338028169,19.47672995072842,64.0,0.9938350904584212,0.9658840498417405,35,2.0
64,21,85,568,2214.7,19,0.9911971830985915,0.9925575908280775,0.9611262470451541,17.67009896229817,0.2760952962859089,20.251760563380277,20.362644543478705,64.0,0.9925575908280775,0.9611262470451541,35,3.0
64,22,86,568,2214.7,19,0.9911971830985915,0.984530091595213,0.9393605513041389,16.733763371929964,0.2614650526864057,21.24295774647887,20.655445550851162,64.0,0.984530091595213,0.9393605513041389,35,4.0
64,23,87,568,2214.7,19,0.9911971830985915,0.9676856985228066,0.9188969910653473,15.874774630393848,0.24804335359990387,22.23415492957746,20.14764620494369,64.0,0.9676856985228066,0.9188969910653473,35,5.0
64,24,88,568,2214.7,19,0.9911971830985915,0.946501622511976,0.901869065267038,15.272516927761528,0.23863307699627387,23.225352112676052,19.22949919152637,64.0,0.946501622511976,0.901869065267038,35,6.0
64,25,89,568,2214.7,19,0.971830985915493,0.9271117696907449,0.879131776112825,14.139408630153453,0.2209282598461477,22.492957746478876,18.43723080689961,64.0,0.9271117696907449,0.879131776112825,35,7.0
64,26,90,568,2214.7,19,0.8116197183098591,0.870966972620011,0.8565948154974158,13.001372250490805,0.20314644141391883,9.04577464788732,14.326365779863048,64.0,0.870966972620011,0.8565948154974158,35,8.0
64,27,91,568,2214.7,19,0.8116197183098591,0.8305671398794524,0.8396770703954485,12.346708602107457,0.192917321907929,9.85739436619718,11.573175210624473,64.0,0.8305671398794524,0.8396770703954485,35,9.0
64,28,92,568,2214.7,19,0.8116197183098591,0.7848935469972002,0.8214471733643175,11.552586241435955,0.1805091600224368,10.66901408450704,8.293347939385942,64.0,0.7848935469972002,0.8214471733643175,35,10.0
64,29,93,568,2214.7,19,0.8116197183098591,0.7835413211905946,0.8214471733643175,12.374033414800273,0.19334427210625427,11.4806338028169,8.951132260562225,64.0,0.7835413211905946,0.8214471733643175,35,11.0
64,30,94,568,2214.7,19,0.8098591549295775,0.7830897842957376,0.8157578428622941,12.660683520974398,0.19782318001522498,12.126760563380284,9.692229113636255,64.0,0.7830897842957376,0.8157578428622941,35,12.0
64,31,95,568,2214.7,19,0.8098591549295775,0.7808241502282328,0.8110000400657078,13.010176689771225,0.20328401077767538,12.936619718309863,10.253286759316529,64.0,0.7808241502282328,0.8110000400657078,35,13.0
64,32,96,568,2214.7,19,0.8098591549295775,0.7790243623233799,0.8053307424175647,13.265585560318922,0.20727477437998315,13.74647887323944,10.861331270678882,64.0,0.7790243623233799,0.8053307424175647,35,14.0
64,33,97,568,2214.7,19,0.8098591549295775,0.7691599184446125,0.7805071128125147,11.69854435464814,0.1827897555413772,14.556338028169016,10.71349259928961,64.0,0.7691599184446125,0.7805071128125147,35,15.0
64,34,98,568,2214.7,19,0.8098591549295775,0.7536006760938914,0.7828804347826086,12.806536041189931,0.20010212564359267,15.366197183098596,10.022806265771557,64.0,0.7536006760938914,0.7805071128125147,35,16.0
64,35,99,568,2214.7,19,0.8098591549295775,0.7219344432364834,0.7882819882819884,14.247514647514647,0.22261741636741636,16.17605633802817,7.791518691422767,64.0,0.7219344432364834,0.7805071128125147,35,17.0
65,1,66,537,2497.5,19,0.9981378026070763,0.9995996030328765,0.989445547278838,0.3034061204033098,0.004667786467743227,0.8770949720670356,0.9735738001698511,65.0,0.9995996030328765,0.989445547278838,34,-16.5
65,2,67,537,2497.5,19,0.9981378026070763,0.9992081534840129,0.989445547278838,1.2928516676821478,0.01989002565664843,1.875232774674112,1.94812063207545,65.0,0.9992081534840129,0.989445547278838,34,-15.5
65,3,68,537,2497.5,19,0.9981378026070763,0.9988167039351492,0.979126948249769,1.5909510800133648,0.024476170461744075,2.873370577281188,2.921101665785593,65.0,0.9988167039351492,0.979126948249769,34,-14.5
65,4,69,537,2497.5,19,0.9981378026070763,0.9988167039351492,0.979126948249769,2.5700780282631337,0.03953966197327898,3.8715083798882644,3.919918369720742,65.0,0.9988167039351492,0.979126948249769,34,-13.5
65,5,70,537,2497.5,19,0.9981378026070763,0.9988167039351492,0.979126948249769,3.549204976512903,0.05460315348481389,4.869646182495341,4.918735073655891,65.0,0.9988167039351492,0.979126948249769,34,-12.5
65,6,71,537,2497.5,19,0.9981378026070763,0.9988167039351492,0.979126948249769,4.528331924762671,0.0696666449963488,5.867783985102418,5.91755177759104,65.0,0.9988167039351492,0.979126948249769,34,-11.5
65,7,72,537,2497.5,19,0.9981378026070763,0.9988167039351492,0.979126948249769,5.507458873012442,0.08473013650788372,6.865921787709493,6.91636848152619,65.0,0.9988167039351492,0.979126948249769,34,-10.5
65,8,73,537,2497.5,19,0.9981378026070763,0.9984207806771557,0.979126948249769,6.486585821262209,0.0997936280194186,7.86405959031657,7.885095017853826,65.0,0.9984207806771557,0.979126948249769,34,-9.5
65,9,74,537,2497.5,19,0.9981378026070763,0.9984207806771557,0.979126948249769,7.46571276951198,0.11485711953095354,8.862197392923646,8.883515798530981,65.0,0.9984207806771557,0.979126948249769,34,-8.5
65,10,75,537,2497.5,19,0.9981378026070763,0.9984207806771557,0.979126948249769,8.444839717761747,0.12992061104248842,9.860335195530721,9.881936579208134,65.0,0.9984207806771557,0.979126948249769,34,-7.5
65,11,76,537,2497.5,19,0.9962756052141527,0.9980203837100322,0.979126948249769,9.423966666011516,0.14498410255402333,10.716945996275607,10.84992719038391,65.0,0.9980203837100322,0.979126948249769,34,-6.5
65,12,77,537,2497.5,19,0.9962756052141527,0.9980203837100322,0.979126948249769,10.403093614261286,0.16004759406555824,11.713221601489758,11.847947574093942,65.0,0.9980203837100322,0.979126948249769,34,-5.5
65,13,78,537,2497.5,19,0.9962756052141527,0.9980203837100322,0.979126948249769,11.382220562511053,0.17511108557709312,12.709497206703912,12.845967957803975,65.0,0.9980203837100322,0.979126948249769,34,-4.5
65,14,79,537,2497.5,19,0.9962756052141527,0.9980203837100322,0.979126948249769,12.361347510760824,0.19017457708862806,13.705772811918065,13.843988341514008,65.0,0.9980203837100322,0.979126948249769,34,-3.5
65,15,80,537,2497.5,19,0.9962756052141527,0.9976244604520386,0.979126948249769,13.340474459010592,0.20523806860016294,14.702048417132216,14.809147094810571,65.0,0.9976244604520386,0.979126948249769,34,-2.5
65,16,81,537,2497.5,19,0.9962756052141527,0.9948731293371678,0.979126948249769,14.319601407260363,0.22030156011169788,15.69832402234637,15.576035533180383,65.0,0.9948731293371678,0.979126948249769,34,-1.5
65,17,82,537,2497.5,19,0.9962756052141527,0.993706982490648,0.979126948249769,15.298728355510129,0.23536505162323273,16.69459962756052,16.473742682689505,65.0,0.993706982490648,0.979126948249769,34,-0.5
65,18,83,537,2497.5,19,0.9962756052141527,0.9925199583348556,0.979126948249769,16.277855303759903,0.25042854313476776,17.690875232774673,17.36615594306161,65.0,0.9925199583348556,0.979126948249769,34,0.5
65,19,84,537,2497.5,19,0.994413407821229,0.991332188560875,0.979126948249769,17.256982252009667,0.26549203464630255,18.530726256983236,18.258106920156965,65.0,0.991332188560875,0.979126948249769,34,1.5
65,20,85,537,2497.5,19,0.994413407821229,0.98976191665629,0.9635900862831422,16.91013974331256,0.26015599605096246,19.525139664804463,19.11595257570075,65.0,0.98976191665629,0.9635900862831422,34,2.5
65,21,86,537,2497.5,19,0.994413407821229,0.9806847608317819,0.9482006328740736,16.509021403722556,0.2539849446726547,20.51955307262569,19.30292081012907,65.0,0.9806847608317819,0.9482006328740736,34,3.5
65,22,87,537,2497.5,19,0.9925512104283054,0.9730071303467347,0.922453271487254,15.196701979205564,0.23379541506470097,21.35195530726257,19.611277922469128,65.0,0.9730071303467347,0.922453271487254,34,4.5
65,23,88,537,2497.5,19,0.9869646182495344,0.9591602549715956,0.9067591737258985,14.727657776292771,0.22657935040450417,21.852886405959026,19.35311433532985,65.0,0.9591602549715956,0.9067591737258985,34,5.5
65,24,89,537,2497.5,19,0.9013035381750466,0.9403468168441114,0.8909962853043495,14.226311444800409,0.2188663299200063,15.216014897579146,18.637483419315533,65.0,0.9403468168441114,0.8909962853043495,34,6.5
65,25,90,537,2497.5,19,0.8435754189944135,0.9232371162769196,0.8701232335541185,13.24905167161304,0.20383156417866216,10.921787709497211,18.043437478796484,65.0,0.9232371162769196,0.8701232335541185,34,7.5
65,26,91,537,2497.5,19,0.8435754189944135,0.8743819757241631,0.8495449989190038,12.277393423612883,0.1888829757478905,11.765363128491627,14.582945176931469,65.0,0.8743819757241631,0.8495449989190038,34,8.5
65,27,92,537,2497.5,19,0.8435754189944135,0.8389166465971105,0.8340965820869118,11.746899506672694,0.1807215308718876,12.608938547486039,12.275359033798127,65.0,0.8389166465971105,0.8340965820869118,34,9.5
65,28,93,537,2497.5,19,0.8435754189944135,0.8025043823709019,0.823777983057843,11.652322176143397,0.1792664950175907,13.452513966480451,9.834010478918017,65.0,0.8025043823709019,0.823777983057843,34,10.5
65,29,94,537,2497.5,19,0.8379888268156425,0.8013031914695316,0.823777983057843,12.47610015920124,0.19194000244924983,13.77094972067039,10.523602916560105,65.0,0.8013031914695316,0.823777983057843,34,11.5
65,30,95,537,2497.5,19,0.8379888268156425,0.7997239721466869,0.8134004206057508,12.303514220012184,0.1892848341540336,14.608938547486034,11.171708412586332,65.0,0.7997239721466869,0.8134004206057508,34,12.5
65,31,96,537,2497.5,19,0.8379888268156425,0.797469222745232,0.8084474930717978,12.631527742290531,0.19433119603523893,15.446927374301676,11.75046694339043,65.0,0.797469222745232,0.8084474930717978,34,13.5
65,32,97,537,2497.5,19,0.8379888268156425,0.7783866444666291,0.8001265968465876,12.721935780872366,0.19572208893649795,16.28491620111732,10.781018619657827,65.0,0.7783866444666291,0.8001265968465876,34,14.5
65,33,98,537,2497.5,19,0.8249534450651769,0.7678616855802636,0.7683502444815014,10.475707300528532,0.16116472770043894,15.845437616387333,10.570571388072462,65.0,0.7678616855802636,0.7683502444815014,34,15.5
65,34,99,537,2497.5,19,0.8249534450651769,0.7514060071385725,0.7681373065178477,11.321680530693902,0.17417970047221387,16.67039106145251,9.790515707179337,65.0,0.7514060071385725,0.7681373065178477,34,16.5
66,1,67,302,2410.8,19,1.0,0.9995879500100953,0.9897781866503118,0.32536031892057654,0.004929701801826917,1.0,0.9728047006662841,0.0,0.9995879500100953,0.9897781866503118,33,-16.0
66,2,68,302,2410.8,19,1.0,0.9995879500100953,0.9897781866503118,1.3151385055708882,0.019926340993498305,2.0,1.9723926506763796,0.0,0.9995879500100953,0.9897781866503118,33,-15.0
66,3,69,302,2410.8,19,1.0,0.9991868880199214,0.9798289549899485,1.6383181709768646,0.024823002590558554,3.0,2.945109447344817,0.0,0.9991868880199214,0.9798289549899485,33,-14.0
66,4,70,302,2410.8,19,1.0,0.9991868880199214,0.9798289549899485,2.618147125966813,0.039668895847982014,4.0,3.9442963353647382,0.0,0.9991868880199214,0.9798289549899485,33,-13.0
66,5,71,302,2410.8,19,1.0,0.9991868880199214,0.9798289549899485,3.5979760809567614,0.05451478910540548,5.0,4.94348322338466,0.0,0.9991868880199214,0.9798289549899485,33,-12.0
66,6,72,302,2410.8,19,1.0,0.9991868880199214,0.9798289549899485,4.57780503594671,0.06936068236282894,6.0,5.942670111404581,0.0,0.9991868880199214,0.9798289549899485,33,-11.0
66,7,73,302,2410.8,19,1.0,0.9991868880199214,0.9798289549899485,5.557633990936657,0.08420657562025238,7.0,6.941856999424503,0.0,0.9991868880199214,0.9798289549899485,33,-10.0
66,8,74,302,2410.8,19,1.0,0.9987734645300502,0.9798289549899485,6.537462945926606,0.09905246887767585,8.0,7.909623702214218,0.0,0.9987734645300502,0.9798289549899485,33,-9.0
66,9,75,302,2410.8,19,1.0,0.9987734645300502,0.9798289549899485,7.517291900916556,0.11389836213509932,9.0,8.908397166744267,0.0,0.9987734645300502,0.9798289549899485,33,-8.0
66,10,76,302,2410.8,19,1.0,0.9987734645300502,0.9798289549899485,8.497120855906504,0.1287442553925228,10.0,9.907170631274317,0.0,0.9987734645300502,0.9798289549899485,33,-7.0
66,11,77,302,2410.8,19,1.0,0.9983614145401454,0.9798289549899485,9.47694981089645,0.1435901486499462,11.0,10.874628296571606,0.0,0.9983614145401454,0.9798289549899485,33,-6.0
66,12,78,302,2410.8,19,1.0,0.9983614145401454,0.9798289549899485,10.456778765886401,0.1584360419073697,12.0,11.872989711111751,0.0,0.9983614145401454,0.9798289549899485,33,-5.0
66,13,79,302,2410.8,19,1.0,0.9983614145401454,0.9798289549899485,11.43660772087635,0.17328193516479318,13.0,12.871351125651897,0.0,0.9983614145401454,0.9798289549899485,33,-4.0
66,14,80,302,2410.8,19,1.0,0.9976197245583168,0.9798289549899485,12.416436675866297,0.18812782842221662,14.0,13.808152271700271,0.0,0.9976197245583168,0.9798289549899485,33,-3.0
66,15,81,302,2410.8,19,1.0,0.9964646110866171,0.9798289549899485,13.396265630856245,0.2029737216796401,15.0,14.70915588812568,0.0,0.9964646110866171,0.9798289549899485,33,-2.0
66,16,82,302,2410.8,19,1.0,0.9935733936574519,0.9798289549899485,14.376094585846195,0.21781961493706356,16.0,15.463168911652362,0.0,0.9935733936574519,0.9798289549899485,33,-1.0
66,17,83,302,2410.8,19,0.9933774834437086,0.9919622781969242,0.9798289549899485,15.355923540836141,0.23266550819448698,16.450331125827812,16.321496510623334,66.0,0.9919622781969242,0.9798289549899485,33,0.0
66,18,84,302,2410.8,19,0.9900662251655629,0.9907206342273446,0.9798289549899485,16.33575249582609,0.24751140145191045,17.16556291390728,17.20750700141608,66.0,0.9907206342273446,0.9798289549899485,33,1.0
66,19,85,302,2410.8,19,0.9900662251655629,0.988752408775566,0.9706293229752291,16.50601383352073,0.250091118689708,18.155629139072843,18.029090729287276,66.0,0.988752408775566,0.9706293229752291,33,2.0
66,20,86,302,2410.8,19,0.9900662251655629,0.9507929902055718,0.9463525162697194,15.370881461037852,0.23289214334905836,19.145695364238406,15.645884238675835,66.0,0.9507929902055718,0.9463525162697194,33,3.0
66,21,87,302,2410.8,19,0.9900662251655629,0.942113843918211,0.9310027598896042,14.956199529796583,0.22660908378479672,20.13576158940397,15.824643885796222,66.0,0.942113843918211,0.9310027598896042,33,4.0
66,22,88,302,2410.8,19,0.9834437086092715,0.9359413350694373,0.9104909877678966,14.066816586595795,0.21313358464539084,20.543046357615896,16.218644712643204,66.0,0.9359413350694373,0.9104909877678966,33,5.0
66,23,89,302,2410.8,19,0.8774834437086093,0.9214316814249237,0.8950901223210329,13.611741456267675,0.20623850691314657,12.09602649006623,15.864463023320655,66.0,0.9214316814249237,0.8950901223210329,33,6.0
66,24,90,302,2410.8,19,0.8741721854304636,0.9020625848994667,0.8797233295853351,13.134042045725575,0.1990006370564481,12.675496688741724,15.061630316990058,66.0,0.9020625848994667,0.8797233295853351,33,7.0
66,25,91,302,2410.8,19,0.8741721854304636,0.8848773533205049,0.8595522845752835,12.208320556066644,0.18497455387979764,13.549668874172188,14.421433741674875,66.0,0.8848773533205049,0.8595522845752835,33,8.0
66,26,92,302,2410.8,19,0.8741721854304636,0.8346979055499013,0.8396197485433915,11.283927902143175,0.1709686045779269,14.423841059602651,10.803843602305832,66.0,0.8346979055499013,0.8396197485433915,33,9.0
66,27,93,302,2410.8,19,0.8741721854304636,0.8113401651221661,0.834628096357627,11.674298953967767,0.17688331748436012,15.298013245033115,9.533059457440045,66.0,0.8113401651221661,0.834628096357627,33,10.0
66,28,94,302,2410.8,19,0.8675496688741722,0.8105105711424911,0.834628096357627,12.508927050325394,0.18952919773220292,15.549668874172184,10.266417788472767,66.0,0.8105105711424911,0.834628096357627,33,11.0
66,29,95,302,2410.8,19,0.8675496688741722,0.8085327311909482,0.8254284643429075,12.44199120924052,0.18851501832182604,16.417218543046356,10.888044644242905,66.0,0.8085327311909482,0.8254284643429075,33,12.0
66,30,96,302,2410.8,19,0.8675496688741722,0.8068913987311608,0.8153259054822991,12.297267368564517,0.18632223285703814,17.28476821192053,11.53733104233539,66.0,0.8068913987311608,0.8153259054822991,33,13.0
66,31,97,302,2410.8,19,0.8675496688741722,0.8334206590671264,0.8098405849214909,12.676115705781292,0.19206235917850442,18.1523178807947,15.047323209418852,66.0,0.8068913987311608,0.8098405849214909,33,14.0
66,32,98,302,2410.8,19,0.8609271523178808,0.819586124966151,0.8002402113860196,12.642036992553447,0.1915460150386886,18.370860927152314,14.601944461429609,66.0,0.8068913987311608,0.8002402113860196,33,15.0
66,33,99,302,2410.8,19,0.8609271523178808,0.8110226279313109,0.7592477075665898,9.486557295240473,0.14373571659455261,19.231788079470196,14.617167309726623,66.0,0.8068913987311608,0.7592477075665898,33,16.0
67,1,68,166,2492.5,19,1.0,0.9996132995937229,0.9903823034383266,0.3652320269295504,0.005451224282530603,1.0,0.9744777731857098,0.0,0.9996132995937229,0.9903823034383266,32,-15.5
67,2,69,166,2492.5,19,1.0,0.9996132995937229,0.9903823034383266,1.3556143303678767,0.020233049706983235,2.0,1.9740910727794325,0.0,0.9996132995937229,0.9903823034383266,32,-14.5
67,3,70,166,2492.5,19,1.0,0.9992411004526812,0.9811252704977159,1.7257754267852854,0.025757842190825154,3.0,2.9487670299233595,0.0,0.9992411004526812,0.9811252704977159,32,-13.5
67,4,71,166,2492.5,19,1.0,0.9992411004526812,0.9811252704977159,2.7069006972830008,0.0404015029445224,4.0,3.9480081303760404,0.0,0.9992411004526812,0.9811252704977159,32,-12.5
67,5,72,166,2492.5,19,1.0,0.9992411004526812,0.9811252704977159,3.6880259677807157,0.055045163698219636,5.0,4.947249230828722,0.0,0.9992411004526812,0.9811252704977159,32,-11.5
67,6,73,166,2492.5,19,1.0,0.9992411004526812,0.9811252704977159,4.669151238278432,0.06968882445191689,6.0,5.946490331281403,0.0,0.9992411004526812,0.9811252704977159,32,-10.5
67,7,74,166,2492.5,19,1.0,0.9992411004526812,0.9811252704977159,5.650276508776148,0.08433248520561415,7.0,6.9457314317340835,0.0,0.9992411004526812,0.9811252704977159,32,-9.5
67,8,75,166,2492.5,19,1.0,0.9988568169239432,0.9811252704977159,6.631401779273864,0.09897614595931141,8.0,7.915766984002685,0.0,0.9988568169239432,0.9811252704977159,32,-8.5
67,9,76,166,2492.5,19,1.0,0.9988568169239432,0.9811252704977159,7.612527049771579,0.11361980671300864,9.0,8.914623800926629,0.0,0.9988568169239432,0.9811252704977159,32,-7.5
67,10,77,166,2492.5,19,1.0,0.9988568169239432,0.9811252704977159,8.593652320269296,0.12826346746670592,10.0,9.913480617850572,0.0,0.9988568169239432,0.9811252704977159,32,-6.5
67,11,78,166,2492.5,19,1.0,0.9984701165176662,0.9811252704977159,9.574777590767011,0.14290712822040316,11.0,10.882948203897456,0.0,0.9984701165176662,0.9811252704977159,32,-5.5
67,12,79,166,2492.5,19,1.0,0.9980785823563105,0.9811252704977159,10.555902861264727,0.1575507889741004,12.0,11.849312519183965,0.0,0.9980785823563105,0.9811252704977159,32,-4.5
67,13,80,166,2492.5,19,1.0,0.9976870481949549,0.9811252704977159,11.537028131762444,0.17219444972779768,13.0,12.814893766147764,0.0,0.9976870481949549,0.9811252704977159,32,-3.5
67,14,81,166,2492.5,19,1.0,0.9953523444920569,0.9811252704977159,12.51815340226016,0.1868381104814949,14.0,13.617234270356755,0.0,0.9953523444920569,0.9811252704977159,32,-2.5
67,15,82,166,2492.5,19,1.0,0.9941994939058432,0.9811252704977159,13.499278672757875,0.20148177123519215,15.0,14.516131449135601,0.0,0.9941994939058432,0.9811252704977159,32,-1.5
67,16,83,166,2492.5,19,0.9939759036144579,0.9907095227391923,0.9811252704977159,14.480403943255592,0.21612543198888942,15.500000000000004,15.216008430068854,67.0,0.9907095227391923,0.9811252704977159,32,-0.5
67,17,84,166,2492.5,19,0.9879518072289156,0.9891603042365446,0.9811252704977159,15.461529213753305,0.23076909274258664,15.987951807228912,16.076578764830565,67.0,0.9891603042365446,0.9811252704977159,32,0.5
67,18,85,166,2492.5,19,0.9879518072289156,0.9868352680438034,0.9713873527290215,15.585717720605915,0.23262265254635695,16.97590361445783,16.86420048482563,67.0,0.9868352680438034,0.9713873527290215,32,1.5
67,19,86,166,2492.5,19,0.9879518072289156,0.9120981638981335,0.9569608078865112,15.282700168309688,0.2281000025120849,17.963855421686745,11.205137314897389,67.0,0.9120981638981335,0.9569608078865112,32,2.5
67,20,87,166,2492.5,19,0.9879518072289156,0.8729374971299579,0.9333673960086559,14.190911276749219,0.21180464592163015,18.951807228915662,8.637903407072265,67.0,0.8729374971299579,0.9333673960086559,32,3.5
