ep,ts_et,t_minus_scheduled,t_minus_bell,changed_side,change_type,ARN_bid,ARN_bid_sz,ARN_ask,ARN_ask_sz,ARN_last,ARN_spread,ROM_bid,ROM_bid_sz,ROM_ask,ROM_ask_sz,ROM_last,ROM_spread,mark
1783838487,2026-07-12 02:41:27 ET,+4:18:33,+29:53:33,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838490,2026-07-12 02:41:30 ET,+4:18:30,+29:53:30,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838490,2026-07-12 02:41:30 ET,+4:18:30,+29:53:30,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838490,2026-07-12 02:41:30 ET,+4:18:30,+29:53:30,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838491,2026-07-12 02:41:31 ET,+4:18:29,+29:53:29,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838493,2026-07-12 02:41:33 ET,+4:18:27,+29:53:27,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838494,2026-07-12 02:41:34 ET,+4:18:26,+29:53:26,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838494,2026-07-12 02:41:34 ET,+4:18:26,+29:53:26,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838495,2026-07-12 02:41:35 ET,+4:18:25,+29:53:25,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838497,2026-07-12 02:41:37 ET,+4:18:23,+29:53:23,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838497,2026-07-12 02:41:37 ET,+4:18:23,+29:53:23,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838498,2026-07-12 02:41:38 ET,+4:18:22,+29:53:22,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838499,2026-07-12 02:41:39 ET,+4:18:21,+29:53:21,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838501,2026-07-12 02:41:41 ET,+4:18:19,+29:53:19,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838501,2026-07-12 02:41:41 ET,+4:18:19,+29:53:19,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838502,2026-07-12 02:41:42 ET,+4:18:18,+29:53:18,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838504,2026-07-12 02:41:44 ET,+4:18:16,+29:53:16,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838505,2026-07-12 02:41:45 ET,+4:18:15,+29:53:15,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838505,2026-07-12 02:41:45 ET,+4:18:15,+29:53:15,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838506,2026-07-12 02:41:46 ET,+4:18:14,+29:53:14,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838508,2026-07-12 02:41:48 ET,+4:18:12,+29:53:12,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838510,2026-07-12 02:41:50 ET,+4:18:10,+29:53:10,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838510,2026-07-12 02:41:50 ET,+4:18:10,+29:53:10,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838510,2026-07-12 02:41:50 ET,+4:18:10,+29:53:10,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838512,2026-07-12 02:41:52 ET,+4:18:08,+29:53:08,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838514,2026-07-12 02:41:54 ET,+4:18:06,+29:53:06,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838514,2026-07-12 02:41:54 ET,+4:18:06,+29:53:06,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838514,2026-07-12 02:41:54 ET,+4:18:06,+29:53:06,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838516,2026-07-12 02:41:56 ET,+4:18:04,+29:53:04,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838518,2026-07-12 02:41:58 ET,+4:18:02,+29:53:02,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838518,2026-07-12 02:41:58 ET,+4:18:02,+29:53:02,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838518,2026-07-12 02:41:58 ET,+4:18:02,+29:53:02,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838520,2026-07-12 02:42:00 ET,+4:18:00,+29:53:00,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838522,2026-07-12 02:42:02 ET,+4:17:58,+29:52:58,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838522,2026-07-12 02:42:02 ET,+4:17:58,+29:52:58,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838522,2026-07-12 02:42:02 ET,+4:17:58,+29:52:58,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838524,2026-07-12 02:42:04 ET,+4:17:56,+29:52:56,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838526,2026-07-12 02:42:06 ET,+4:17:54,+29:52:54,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838526,2026-07-12 02:42:06 ET,+4:17:54,+29:52:54,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838526,2026-07-12 02:42:06 ET,+4:17:54,+29:52:54,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838528,2026-07-12 02:42:08 ET,+4:17:52,+29:52:52,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838530,2026-07-12 02:42:10 ET,+4:17:50,+29:52:50,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838530,2026-07-12 02:42:10 ET,+4:17:50,+29:52:50,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838530,2026-07-12 02:42:10 ET,+4:17:50,+29:52:50,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838532,2026-07-12 02:42:12 ET,+4:17:48,+29:52:48,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838534,2026-07-12 02:42:14 ET,+4:17:46,+29:52:46,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838534,2026-07-12 02:42:14 ET,+4:17:46,+29:52:46,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838534,2026-07-12 02:42:14 ET,+4:17:46,+29:52:46,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838536,2026-07-12 02:42:16 ET,+4:17:44,+29:52:44,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838538,2026-07-12 02:42:18 ET,+4:17:42,+29:52:42,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838538,2026-07-12 02:42:18 ET,+4:17:42,+29:52:42,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838538,2026-07-12 02:42:18 ET,+4:17:42,+29:52:42,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838540,2026-07-12 02:42:20 ET,+4:17:40,+29:52:40,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838542,2026-07-12 02:42:22 ET,+4:17:38,+29:52:38,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838542,2026-07-12 02:42:22 ET,+4:17:38,+29:52:38,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838542,2026-07-12 02:42:22 ET,+4:17:38,+29:52:38,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838544,2026-07-12 02:42:24 ET,+4:17:36,+29:52:36,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838546,2026-07-12 02:42:26 ET,+4:17:34,+29:52:34,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838546,2026-07-12 02:42:26 ET,+4:17:34,+29:52:34,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838546,2026-07-12 02:42:26 ET,+4:17:34,+29:52:34,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838548,2026-07-12 02:42:28 ET,+4:17:32,+29:52:32,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838550,2026-07-12 02:42:30 ET,+4:17:30,+29:52:30,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838550,2026-07-12 02:42:30 ET,+4:17:30,+29:52:30,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838550,2026-07-12 02:42:30 ET,+4:17:30,+29:52:30,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838552,2026-07-12 02:42:32 ET,+4:17:28,+29:52:28,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838554,2026-07-12 02:42:34 ET,+4:17:26,+29:52:26,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838554,2026-07-12 02:42:34 ET,+4:17:26,+29:52:26,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838554,2026-07-12 02:42:34 ET,+4:17:26,+29:52:26,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838556,2026-07-12 02:42:36 ET,+4:17:24,+29:52:24,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838558,2026-07-12 02:42:38 ET,+4:17:22,+29:52:22,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838558,2026-07-12 02:42:38 ET,+4:17:22,+29:52:22,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838558,2026-07-12 02:42:38 ET,+4:17:22,+29:52:22,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838560,2026-07-12 02:42:40 ET,+4:17:20,+29:52:20,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838562,2026-07-12 02:42:42 ET,+4:17:18,+29:52:18,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838562,2026-07-12 02:42:42 ET,+4:17:18,+29:52:18,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838562,2026-07-12 02:42:42 ET,+4:17:18,+29:52:18,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838564,2026-07-12 02:42:44 ET,+4:17:16,+29:52:16,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838566,2026-07-12 02:42:46 ET,+4:17:14,+29:52:14,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838566,2026-07-12 02:42:46 ET,+4:17:14,+29:52:14,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838566,2026-07-12 02:42:46 ET,+4:17:14,+29:52:14,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838568,2026-07-12 02:42:48 ET,+4:17:12,+29:52:12,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838570,2026-07-12 02:42:50 ET,+4:17:10,+29:52:10,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838570,2026-07-12 02:42:50 ET,+4:17:10,+29:52:10,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838570,2026-07-12 02:42:50 ET,+4:17:10,+29:52:10,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838572,2026-07-12 02:42:52 ET,+4:17:08,+29:52:08,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838574,2026-07-12 02:42:54 ET,+4:17:06,+29:52:06,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838574,2026-07-12 02:42:54 ET,+4:17:06,+29:52:06,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838574,2026-07-12 02:42:54 ET,+4:17:06,+29:52:06,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838576,2026-07-12 02:42:56 ET,+4:17:04,+29:52:04,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838578,2026-07-12 02:42:58 ET,+4:17:02,+29:52:02,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838578,2026-07-12 02:42:58 ET,+4:17:02,+29:52:02,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838578,2026-07-12 02:42:58 ET,+4:17:02,+29:52:02,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838580,2026-07-12 02:43:00 ET,+4:17:00,+29:52:00,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838582,2026-07-12 02:43:02 ET,+4:16:58,+29:51:58,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838582,2026-07-12 02:43:02 ET,+4:16:58,+29:51:58,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838582,2026-07-12 02:43:02 ET,+4:16:58,+29:51:58,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838584,2026-07-12 02:43:04 ET,+4:16:56,+29:51:56,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838586,2026-07-12 02:43:06 ET,+4:16:54,+29:51:54,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838586,2026-07-12 02:43:06 ET,+4:16:54,+29:51:54,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838586,2026-07-12 02:43:06 ET,+4:16:54,+29:51:54,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838588,2026-07-12 02:43:08 ET,+4:16:52,+29:51:52,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838590,2026-07-12 02:43:10 ET,+4:16:50,+29:51:50,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838590,2026-07-12 02:43:10 ET,+4:16:50,+29:51:50,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838590,2026-07-12 02:43:10 ET,+4:16:50,+29:51:50,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838592,2026-07-12 02:43:12 ET,+4:16:48,+29:51:48,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838594,2026-07-12 02:43:14 ET,+4:16:46,+29:51:46,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838594,2026-07-12 02:43:14 ET,+4:16:46,+29:51:46,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838594,2026-07-12 02:43:14 ET,+4:16:46,+29:51:46,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838596,2026-07-12 02:43:16 ET,+4:16:44,+29:51:44,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838598,2026-07-12 02:43:18 ET,+4:16:42,+29:51:42,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838598,2026-07-12 02:43:18 ET,+4:16:42,+29:51:42,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838598,2026-07-12 02:43:18 ET,+4:16:42,+29:51:42,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838600,2026-07-12 02:43:20 ET,+4:16:40,+29:51:40,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838602,2026-07-12 02:43:22 ET,+4:16:38,+29:51:38,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838602,2026-07-12 02:43:22 ET,+4:16:38,+29:51:38,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838602,2026-07-12 02:43:22 ET,+4:16:38,+29:51:38,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838604,2026-07-12 02:43:24 ET,+4:16:36,+29:51:36,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838606,2026-07-12 02:43:26 ET,+4:16:34,+29:51:34,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838606,2026-07-12 02:43:26 ET,+4:16:34,+29:51:34,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838606,2026-07-12 02:43:26 ET,+4:16:34,+29:51:34,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838608,2026-07-12 02:43:28 ET,+4:16:32,+29:51:32,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838610,2026-07-12 02:43:30 ET,+4:16:30,+29:51:30,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838610,2026-07-12 02:43:30 ET,+4:16:30,+29:51:30,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838610,2026-07-12 02:43:30 ET,+4:16:30,+29:51:30,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838612,2026-07-12 02:43:32 ET,+4:16:28,+29:51:28,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838614,2026-07-12 02:43:34 ET,+4:16:26,+29:51:26,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838614,2026-07-12 02:43:34 ET,+4:16:26,+29:51:26,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838614,2026-07-12 02:43:34 ET,+4:16:26,+29:51:26,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838616,2026-07-12 02:43:36 ET,+4:16:24,+29:51:24,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838618,2026-07-12 02:43:38 ET,+4:16:22,+29:51:22,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838618,2026-07-12 02:43:38 ET,+4:16:22,+29:51:22,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838618,2026-07-12 02:43:38 ET,+4:16:22,+29:51:22,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838620,2026-07-12 02:43:40 ET,+4:16:20,+29:51:20,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838622,2026-07-12 02:43:42 ET,+4:16:18,+29:51:18,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838622,2026-07-12 02:43:42 ET,+4:16:18,+29:51:18,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838622,2026-07-12 02:43:42 ET,+4:16:18,+29:51:18,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838624,2026-07-12 02:43:44 ET,+4:16:16,+29:51:16,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838626,2026-07-12 02:43:46 ET,+4:16:14,+29:51:14,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838626,2026-07-12 02:43:46 ET,+4:16:14,+29:51:14,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838626,2026-07-12 02:43:46 ET,+4:16:14,+29:51:14,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838628,2026-07-12 02:43:48 ET,+4:16:12,+29:51:12,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838630,2026-07-12 02:43:50 ET,+4:16:10,+29:51:10,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838630,2026-07-12 02:43:50 ET,+4:16:10,+29:51:10,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838630,2026-07-12 02:43:50 ET,+4:16:10,+29:51:10,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838632,2026-07-12 02:43:52 ET,+4:16:08,+29:51:08,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838634,2026-07-12 02:43:54 ET,+4:16:06,+29:51:06,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838634,2026-07-12 02:43:54 ET,+4:16:06,+29:51:06,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838634,2026-07-12 02:43:54 ET,+4:16:06,+29:51:06,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838636,2026-07-12 02:43:56 ET,+4:16:04,+29:51:04,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838638,2026-07-12 02:43:58 ET,+4:16:02,+29:51:02,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838638,2026-07-12 02:43:58 ET,+4:16:02,+29:51:02,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838638,2026-07-12 02:43:58 ET,+4:16:02,+29:51:02,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838640,2026-07-12 02:44:00 ET,+4:16:00,+29:51:00,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838642,2026-07-12 02:44:02 ET,+4:15:58,+29:50:58,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838642,2026-07-12 02:44:02 ET,+4:15:58,+29:50:58,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838642,2026-07-12 02:44:02 ET,+4:15:58,+29:50:58,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838644,2026-07-12 02:44:04 ET,+4:15:56,+29:50:56,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838646,2026-07-12 02:44:06 ET,+4:15:54,+29:50:54,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838646,2026-07-12 02:44:06 ET,+4:15:54,+29:50:54,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838646,2026-07-12 02:44:06 ET,+4:15:54,+29:50:54,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838648,2026-07-12 02:44:08 ET,+4:15:52,+29:50:52,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838650,2026-07-12 02:44:10 ET,+4:15:50,+29:50:50,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838650,2026-07-12 02:44:10 ET,+4:15:50,+29:50:50,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838650,2026-07-12 02:44:10 ET,+4:15:50,+29:50:50,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838652,2026-07-12 02:44:12 ET,+4:15:48,+29:50:48,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838654,2026-07-12 02:44:14 ET,+4:15:46,+29:50:46,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838654,2026-07-12 02:44:14 ET,+4:15:46,+29:50:46,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838654,2026-07-12 02:44:14 ET,+4:15:46,+29:50:46,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838656,2026-07-12 02:44:16 ET,+4:15:44,+29:50:44,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838658,2026-07-12 02:44:18 ET,+4:15:42,+29:50:42,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838658,2026-07-12 02:44:18 ET,+4:15:42,+29:50:42,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838658,2026-07-12 02:44:18 ET,+4:15:42,+29:50:42,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838660,2026-07-12 02:44:20 ET,+4:15:40,+29:50:40,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838662,2026-07-12 02:44:22 ET,+4:15:38,+29:50:38,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838662,2026-07-12 02:44:22 ET,+4:15:38,+29:50:38,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838662,2026-07-12 02:44:22 ET,+4:15:38,+29:50:38,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838664,2026-07-12 02:44:24 ET,+4:15:36,+29:50:36,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838666,2026-07-12 02:44:26 ET,+4:15:34,+29:50:34,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838666,2026-07-12 02:44:26 ET,+4:15:34,+29:50:34,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838666,2026-07-12 02:44:26 ET,+4:15:34,+29:50:34,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838668,2026-07-12 02:44:28 ET,+4:15:32,+29:50:32,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838670,2026-07-12 02:44:30 ET,+4:15:30,+29:50:30,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838670,2026-07-12 02:44:30 ET,+4:15:30,+29:50:30,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838670,2026-07-12 02:44:30 ET,+4:15:30,+29:50:30,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838672,2026-07-12 02:44:32 ET,+4:15:28,+29:50:28,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838674,2026-07-12 02:44:34 ET,+4:15:26,+29:50:26,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838674,2026-07-12 02:44:34 ET,+4:15:26,+29:50:26,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838674,2026-07-12 02:44:34 ET,+4:15:26,+29:50:26,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838676,2026-07-12 02:44:36 ET,+4:15:24,+29:50:24,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838678,2026-07-12 02:44:38 ET,+4:15:22,+29:50:22,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838678,2026-07-12 02:44:38 ET,+4:15:22,+29:50:22,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838678,2026-07-12 02:44:38 ET,+4:15:22,+29:50:22,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838680,2026-07-12 02:44:40 ET,+4:15:20,+29:50:20,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838682,2026-07-12 02:44:42 ET,+4:15:18,+29:50:18,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838682,2026-07-12 02:44:42 ET,+4:15:18,+29:50:18,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838682,2026-07-12 02:44:42 ET,+4:15:18,+29:50:18,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838684,2026-07-12 02:44:44 ET,+4:15:16,+29:50:16,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838686,2026-07-12 02:44:46 ET,+4:15:14,+29:50:14,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838686,2026-07-12 02:44:46 ET,+4:15:14,+29:50:14,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
1783838686,2026-07-12 02:44:46 ET,+4:15:14,+29:50:14,ARN,BBO,19,75,89,10,0,70,14,10,94,75,0,80,
1783838688,2026-07-12 02:44:48 ET,+4:15:12,+29:50:12,ARN,BBO,19,75,88,16,0,69,14,10,94,75,0,80,
1783838690,2026-07-12 02:44:50 ET,+4:15:10,+29:50:10,ARN,BBO,19,75,91,2,0,72,14,10,94,75,0,80,
1783838690,2026-07-12 02:44:50 ET,+4:15:10,+29:50:10,ARN,BBO,19,75,90,29,0,71,14,10,94,75,0,80,
