code,leg,cat,origin_cell,pair_class,role_CANDIDATE,net_open_edge,floor_cents,floor_first_epoch,floor_pos_frac_of_postonset_span,credited,entry_cents,fill_ts,first_post_ts,read_at_first_post
26JUL12MARARS,MAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,16.5,32,1783876998.8,0.9988,True,55,1783876797.391,1783862313,FALLING
26JUL12MARFOR,FOR,ATP_CHALL,26_50,MIRRORED,FALLER,-6.0,41,1783842446.4,0.0785,False,,,1783862299,RISING
26JUL12MARFOR,MAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,5.5,55,1783864733.4,0.9203,True,55,1783864733.425,1783862277,FALLING
26JUL12MARHAN,HAN,ATP_MAIN,26_50,MIRRORED,CLIMBER,27.5,68,1783800944.7,0.1694,False,,,1783800953,FALLING
26JUL12MARHAN,MAR,ATP_MAIN,26_50,MIRRORED,FALLER,-27.0,25,1783814520.5,0.2743,True,31,1783806461.574,1783800973,FALLING
26JUL12MAZGAN,GAN,WTA_CHALL,26_50,MIRRORED,FALLER,-42.5,,,,True,21,1783865620.283,1783865260,FALLING
26JUL12MAZGAN,MAZ,WTA_CHALL,26_50,MIRRORED,CLIMBER,43.0,,,,True,76,1783865306.476,1783865260,RISING
26JUL12MEJSOT,MEJ,ATP_CHALL,26_50,MIRRORED,CLIMBER,40.5,72,1783876821.3,0.0041,True,79,1783876403.547,1783876402,FALLING
26JUL12MEJSOT,SOT,ATP_CHALL,51_75,MIRRORED,FALLER,-41.0,1,1783878448.9,0.0198,True,14,1783877331.302,1783876402,FALLING
26JUL12MICKUL,KUL,WTA_MAIN,51_75,MIRRORED,FALLER,-14.0,1,1783877239.5,0.5948,True,50,1783875346.085,1783875295,RISING
26JUL12MICKUL,MIC,WTA_MAIN,51_75,MIRRORED,CLIMBER,9.5,16,1783875887.8,0.1343,True,41,1783875599.615,1783875295,RISING
26JUL12MIYKUZ,KUZ,ATP_CHALL,26_50,MIRRORED,FALLER,-14.0,35,1783883016.4,0.8328,False,,,,
26JUL12MIYKUZ,MIY,ATP_CHALL,26_50,MIRRORED,CLIMBER,15.5,60,1783883020.8,0.8329,True,63,1783883020.773,1783883019,RISING
26JUL12MOLDON,DON,ATP_CHALL,26_50,MIRRORED,FALLER,-39.5,11,1783853887.5,0.9954,False,,,,
26JUL12MOLDON,MOL,ATP_CHALL,26_50,MIRRORED,CLIMBER,39.0,,,,False,,,,
26JUL12MOLFAU,FAU,ATP_MAIN,26_50,MIRRORED,FALLER,-16.5,33,1783853688.3,0.9845,True,33,1783853688.266,1783845704,FALLING
26JUL12MOLFAU,MOL,ATP_MAIN,26_50,MIRRORED,CLIMBER,17.0,65,1783814515.9,0.1543,True,66,1783849338.96,1783845689,RISING
26JUL12MOLROY,MOL,ATP_MAIN,26_50,MIRRORED,CLIMBER,9.5,58,1783878008.6,0.218,True,59,1783996692.919,1783965739,RISING
26JUL12MOLROY,ROY,ATP_MAIN,26_50,MIRRORED,FALLER,-9.5,39,1783991334.5,0.9395,True,39,1783991334.468,1783965740,FALLING
26JUL12MORNEP,MOR,WTA_MAIN,51_75,MIRRORED,CLIMBER,48.5,70,1783872841.3,0.9034,True,71,1783848455.894,1783815191,RISING
26JUL12MORNEP,NEP,WTA_MAIN,51_75,MIRRORED,FALLER,-49.5,1,1783874171.8,0.9219,True,24,1783869038.24,1783815191,FALLING
26JUL12MORPET,MOR,ATP_CHALL,26_50,MIRRORED,CLIMBER,49.0,54,1783876230.0,0.9325,True,69,1783875489.92,1783839086,RISING
26JUL12MORPET,PET,ATP_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783877550.6,0.9625,True,30,1783869327.34,1783839087,FALLING
26JUL12MULSHE,MUL,ATP_MAIN,26_50,MIRRORED,FALLER,-13.5,35,1783999389.4,0.8349,True,45,1783827701.48,1783805127,RISING
26JUL12MULSHE,SHE,ATP_MAIN,26_50,MIRRORED,CLIMBER,13.5,54,1783805165.5,0.0332,False,,,1783805120,FALLING
26JUL12NEUTOP,NEU,ATP_MAIN,26_50,MIRRORED,FALLER,-29.5,,,,False,,,,
26JUL12NEUTOP,TOP,ATP_MAIN,26_50,MIRRORED,CLIMBER,30.0,,,,False,,,,
26JUL12OFNTIR,OFN,ATP_MAIN,26_50,MIRRORED,FALLER,-8.0,43,1783851684.1,0.5083,False,,,1783814906,RISING
26JUL12OFNTIR,TIR,ATP_MAIN,26_50,MIRRORED,CLIMBER,8.0,51,1783792225.0,0.0162,False,,,1783815057,RISING
26JUL12OKAIPE,IPE,WTA_MAIN,51_75,MIRRORED,CLIMBER,35.5,80,1783812265.2,0.0024,False,,,1783857001,RISING
26JUL12OKAIPE,OKA,WTA_MAIN,51_75,MIRRORED,FALLER,-35.0,16,1783856951.3,0.0349,False,,,1783856962,RISING
26JUL12OUAFER,FER,ATP_CHALL,26_50,MIRRORED,FALLER,-48.0,1,1783874901.6,0.7579,True,6,1783872663.879,1783869109,RISING
26JUL12OUAFER,OUA,ATP_CHALL,26_50,MIRRORED,CLIMBER,49.0,93,1783869160.6,0.6146,False,,,1783869109,RISING
26JUL12PALCOL,COL,WTA_CHALL,26_50,OPPOSED_UNBALANCED,,50.5,14,1783854113.6,0.832,True,22,1783853592.081,1783851329,FALLING
26JUL12PALCOL,PAL,WTA_CHALL,51_75,OPPOSED_UNBALANCED,,-66.0,1,1783859977.3,0.9424,True,71,1783853037.982,1783851329,RISING
26JUL12PALMAR,MAR,ATP_CHALL,26_50,MIRRORED,FALLER,-45.0,1,1783886608.9,0.9579,True,6,1783883587.03,1783882718,RISING
26JUL12PALMAR,PAL,ATP_CHALL,26_50,MIRRORED,CLIMBER,46.5,90,1783882717.1,0.883,False,,,1783882721,FALLING
26JUL12PANYOR,PAN,WTA_CHALL,ge76,MIRRORED,CLIMBER,16.5,80,1783858255.9,0.2664,True,96,1783858255.895,1783855975,RISING
26JUL12PANYOR,YOR,WTA_CHALL,le25,MIRRORED,FALLER,-16.5,1,1783858018.6,0.3139,True,3,1783856178.138,1783855974,FALLING
26JUL12PASKAS,KAS,ATP_MAIN,26_50,FLAT_BOTH,,-1.5,49,1783844234.3,0.6839,False,,,1783844270,FALLING
26JUL12PASKAS,PAS,ATP_MAIN,26_50,FLAT_BOTH,,1.5,50,1783835309.7,0.011,False,,,1783844243,RISING
26JUL12PEAKIR,KIR,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,26.0,71,1783885806.1,0.3428,True,71,1783885806.05,1783883550,RISING
26JUL12PEAKIR,PEA,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-20.5,26,1783883497.0,0.2152,True,27,1783884448.984,1783883550,FALLING
26JUL12PIETAB,PIE,ATP_CHALL,26_50,MIRRORED,CLIMBER,16.0,59,1783859115.8,0.9964,True,72,1783858019.26,1783858015,RISING
26JUL12PIETAB,TAB,ATP_CHALL,26_50,MIRRORED,FALLER,-13.5,25,1783857904.9,0.8977,True,27,1783858460.708,1783858015,RISING
26JUL12POLKUH,KUH,ATP_CHALL,26_50,MIRRORED,FALLER,-31.0,15,1783879149.5,0.9989,True,18,1783879149.48,1783878062,FALLING
26JUL12POLKUH,POL,ATP_CHALL,26_50,MIRRORED,CLIMBER,31.5,80,1783872979.4,0.8704,False,,,1783878059,RISING
26JUL12POLVIN,POL,ATP_CHALL,26_50,MIRRORED,FALLER,-44.0,6,1783860118.0,0.9717,True,17,1783857992.594,1783857991,FALLING
26JUL12POLVIN,VIN,ATP_CHALL,26_50,MIRRORED,CLIMBER,40.0,81,1783857899.8,0.0391,True,82,1783859639.35,1783857998,RISING
26JUL12PRASAI,PRA,ATP_MAIN,26_50,MIRRORED,CLIMBER,37.5,43,1783875188.6,0.3884,True,73,1783872691.039,1783872650,RISING
26JUL12PRASAI,SAI,ATP_MAIN,26_50,MIRRORED,FALLER,-35.5,1,1783877426.7,0.766,True,26,1783872738.812,1783872650,FALLING
26JUL12PRIBAL,BAL,ATP_CHALL,26_50,MIRRORED,FALLER,-48.0,1,1783852726.7,0.0734,True,1,1783853171.23,1783852727,FALLING
26JUL12PRIBAL,PRI,ATP_CHALL,26_50,MIRRORED,CLIMBER,49.5,98,1783852366.4,0.0023,False,,,1783852727,RISING
26JUL12PRIION,ION,WTA_MAIN,51_75,MIRRORED,FALLER,-46.0,4,1783846423.6,0.9418,True,11,1783813643.542,1783811832,FALLING
26JUL12PRIION,PRI,WTA_MAIN,51_75,MIRRORED,CLIMBER,44.5,88,1783815422.1,0.1558,True,88,1783815422.145,1783812652,RISING
26JUL12RAFAGU,AGU,ATP_CHALL,26_50,MIRRORED,CLIMBER,32.0,33,1783874257.3,0.8667,True,80,1783871848.282,1783869236,RISING
26JUL12RAFAGU,RAF,ATP_CHALL,26_50,MIRRORED,FALLER,-29.5,1,1783871963.6,0.8048,True,8,1783869258.279,1783869236,FALLING
26JUL12RAIZHU,RAI,ATP_CHALL,26_50,MIRRORED,FALLER,-11.5,39,1783892524.6,0.9916,False,,,,
26JUL12RAIZHU,ZHU,ATP_CHALL,26_50,MIRRORED,CLIMBER,12.5,61,1783888297.3,0.3289,False,,,,
26JUL12RAQKUM,KUM,ATP_CHALL,26_50,MIRRORED,CLIMBER,45.5,56,1783849392.4,0.0916,False,,,1783850465,RISING
26JUL12RAQKUM,RAQ,ATP_CHALL,26_50,MIRRORED,FALLER,-47.5,1,1783852470.2,0.5717,True,24,1783850466.476,1783850465,FALLING
26JUL12REJMID,MID,ATP_MAIN,26_50,MIRRORED,CLIMBER,43.5,89,1783810641.9,0.1318,False,,,1783827105,FALLING
26JUL12REJMID,REJ,ATP_MAIN,26_50,MIRRORED,FALLER,-43.5,6,1783827038.5,0.4724,True,7,1783851956.86,1783827064,FALLING
26JUL12ROMTOD,ROM,WTA_MAIN,51_75,MIRRORED,CLIMBER,44.0,90,1783810433.6,0.0019,False,,,1783810648,RISING
26JUL12ROMTOD,TOD,WTA_MAIN,51_75,MIRRORED,FALLER,-45.0,1,1783841288.7,0.7725,True,10,1783811810.087,1783810434,FALLING
26JUL12ROUGAN,GAN,ATP_CHALL,26_50,MIRRORED,CLIMBER,49.0,94,1783869514.8,0.8515,True,95,1783867900.009,1783864191,FALLING
26JUL12ROUGAN,ROU,ATP_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783865774.5,0.7603,True,4,1783865468.81,1783864191,FALLING
26JUL12ROUJAK,JAK,WTA_CHALL,26_50,MIRRORED,CLIMBER,48.5,52,1783845614.9,0.5027,False,,,,
26JUL12ROUJAK,ROU,WTA_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783864854.8,0.8653,True,43,1783861844.114,1783861822,FALLING
26JUL12SAIETO,ETO,WTA_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783861158.2,0.6281,True,2,1783859707.743,1783859377,RISING
26JUL12SAIETO,SAI,WTA_CHALL,26_50,MIRRORED,CLIMBER,48.5,97,1783859376.6,0.5496,False,,,1783859377,FALLING
26JUL12SALARN,ARN,ATP_CHALL,26_50,MIRRORED,CLIMBER,35.5,85,1783845225.9,0.0221,False,,,,
26JUL12SALARN,SAL,ATP_CHALL,26_50,MIRRORED,FALLER,-34.0,15,1783866257.4,0.971,False,,,,
26JUL12SANSCH,SAN,ATP_CHALL,26_50,MIRRORED,FALLER,-9.5,36,1783905614.9,0.0216,True,37,1783920750.892,1783907392,FALLING
26JUL12SANSCH,SCH,ATP_CHALL,26_50,MIRRORED,CLIMBER,9.5,59,1783954999.3,0.9693,True,61,1783954999.279,1783907520,FALLING
26JUL12SESMER,MER,ATP_MAIN,26_50,MIRRORED,CLIMBER,37.0,87,1784041856.4,0.0063,False,,,1784044554,RISING
26JUL12SESMER,SES,ATP_MAIN,26_50,MIRRORED,FALLER,-37.0,12,1784044550.1,0.7767,False,,,1784044554,FALLING
26JUL12SHEVAN,SHE,WTA_CHALL,51_75,MIRRORED,FALLER,-29.0,1,1783866816.3,0.5604,True,34,1783864383.582,1783864243,RISING
26JUL12SHEVAN,VAN,WTA_CHALL,26_50,MIRRORED,CLIMBER,29.0,49,1783865028.9,0.238,True,58,1783864246.556,1783864243,FALLING
26JUL12SHITUR,SHI,WTA_CHALL,26_50,MIRRORED,CLIMBER,47.5,83,1783849249.4,0.1685,True,91,1783851149.3,1783850855,RISING
26JUL12SHITUR,TUR,WTA_CHALL,26_50,MIRRORED,FALLER,-47.5,1,1783852903.0,0.4227,True,6,1783851654.785,1783850855,FALLING
26JUL12SIAIVA,IVA,ATP_CHALL,51_75,MIRRORED,CLIMBER,47.5,95,1783864171.6,0.4524,True,95,1783876972.603,1783872929,RISING
26JUL12SIAIVA,SIA,ATP_CHALL,26_50,MIRRORED,FALLER,-46.0,1,1783890288.7,0.9923,True,4,1783884200.226,1783872719,FALLING
26JUL12SKASAC,SAC,ATP_MAIN,26_50,MIRRORED,FALLER,-48.0,1,1783858563.2,0.9253,True,50,1783855149.69,1783807280,FALLING
26JUL12SKASAC,SKA,ATP_MAIN,26_50,MIRRORED,CLIMBER,48.0,36,1783854950.7,0.8644,True,49,1783845465.33,1783807366,RISING
26JUL12SLADAM,DAM,ATP_MAIN,26_50,MIRRORED,CLIMBER,35.0,84,1783832757.7,0.1367,False,,,,
26JUL12SLADAM,SLA,ATP_MAIN,26_50,MIRRORED,FALLER,-35.0,16,1783860330.3,0.2026,False,,,,
26JUL12SOKNUG,NUG,WTA_CHALL,26_50,MIRRORED,CLIMBER,22.5,66,1783830581.9,0.2928,False,,,1783864349,RISING
26JUL12SOKNUG,SOK,WTA_CHALL,51_75,MIRRORED,FALLER,-22.0,26,1783864497.3,0.9999,True,26,1783864497.343,1783864349,FALLING
26JUL12SONSCH,SCH,ATP_MAIN,26_50,MIRRORED,FALLER,-18.5,30,1783915329.7,0.8624,True,31,1783895089.911,1783859272,FALLING
26JUL12SONSCH,SON,ATP_MAIN,26_50,MIRRORED,CLIMBER,18.5,61,1783889378.0,0.6407,True,65,1783880789.455,1783859272,RISING
26JUL12STRMUN,MUN,ATP_MAIN,26_50,MIRRORED,CLIMBER,30.0,72,1783866806.5,0.3923,False,,,1783877307,RISING
26JUL12STRMUN,STR,ATP_MAIN,26_50,MIRRORED,FALLER,-29.5,20,1783952890.0,0.973,True,27,1783890113.456,1783877329,FALLING
26JUL12SVRDIM,DIM,ATP_MAIN,26_50,MIRRORED,CLIMBER,15.5,64,1783913544.3,0.6465,True,64,1783953881.938,1783913546,FALLING
26JUL12SVRDIM,SVR,ATP_MAIN,26_50,MIRRORED,FALLER,-15.5,35,1783853705.8,0.1687,False,,,1783913546,RISING
26JUL12TABHUE,HUE,ATP_MAIN,26_50,MIRRORED,FALLER,-31.5,1,1783853168.2,0.989,True,48,1783785024.82,1783782329,RISING
26JUL12TABHUE,TAB,ATP_MAIN,26_50,MIRRORED,CLIMBER,32.5,40,1783848065.8,0.9217,True,46,1783847979.762,1783782478,FALLING
26JUL12TAGSIE,SIE,WTA_MAIN,51_75,MIRRORED,FALLER,-48.0,1,1783868248.1,0.7438,True,10,1783864400.703,1783851015,FALLING
26JUL12TAGSIE,TAG,WTA_MAIN,51_75,MIRRORED,CLIMBER,46.5,88,1783849212.6,0.0805,True,89,1783864788.236,1783851035,RISING
26JUL12TOKROZ,ROZ,ATP_CHALL,26_50,MIRRORED,CLIMBER,6.0,54,1783884394.9,0.5712,False,,,1783885359,FALLING
26JUL12TOKROZ,TOK,ATP_CHALL,26_50,MIRRORED,FALLER,-6.0,45,1783885307.1,0.2596,False,,,1783885359,FALLING
26JUL12TROHOR,HOR,ATP_CHALL,26_50,MIRRORED,FALLER,-48.0,1,1783872014.8,0.821,True,6,1783862037.324,1783846374,FALLING
26JUL12TROHOR,TRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,48.5,90,1783836554.0,0.0055,False,,,1783846374,RISING
26JUL12TSIBUS,BUS,ATP_MAIN,26_50,MIRRORED,CLIMBER,5.5,50,1783784924.3,0.0218,True,52,1783786732.156,1783785903,RISING
26JUL12TSIBUS,TSI,ATP_MAIN,26_50,MIRRORED,FALLER,-4.5,38,1783949688.5,0.6612,True,46,1783794371.528,1783785886,FALLING
26JUL12VALNIJ,NIJ,ATP_CHALL,26_50,MIRRORED,CLIMBER,23.0,,,,False,,,,
26JUL12VALNIJ,VAL,ATP_CHALL,26_50,MIRRORED,FALLER,-23.0,28,1783862222.2,0.9936,False,,,,
26JUL12VANCHO,CHO,ATP_CHALL,26_50,MIRRORED,FALLER,-26.0,23,1783874352.7,0.8791,False,,,1783839230,FALLING
26JUL12VANCHO,VAN,ATP_CHALL,26_50,MIRRORED,CLIMBER,27.0,70,1783879628.0,0.9975,True,77,1783879273.996,1783839220,RISING
26JUL12VILRAH,RAH,ATP_CHALL,26_50,MIRRORED,FALLER,-43.0,1,1783850708.1,0.4633,True,48,1783848199.532,1783848036,FALLING
26JUL12VILRAH,VIL,ATP_CHALL,26_50,MIRRORED,CLIMBER,41.5,33,1783848920.2,0.1553,True,36,1783848920.21,1783848036,FALLING
26JUL12VOLMAR,MAR,WTA_CHALL,26_50,MIRRORED,CLIMBER,7.5,55,1783830745.6,0.0079,False,,,1783869245,RISING
26JUL12VOLMAR,VOL,WTA_CHALL,26_50,MIRRORED,FALLER,-7.5,42,1783869243.6,0.8538,True,43,1783869923.545,1783869245,FALLING
26JUL12WERAMA,AMA,WTA_MAIN,51_75,MIRRORED,FALLER,-45.0,5,1783846647.0,0.9927,True,19,1783836852.208,1783832940,FALLING
26JUL12WERAMA,WER,WTA_MAIN,51_75,MIRRORED,CLIMBER,44.0,77,1783810376.5,0.0292,False,,,1783832940,RISING
26JUL12WESPAA,PAA,ATP_CHALL,26_50,MIRRORED,FALLER,-12.5,38,1783866685.3,0.8676,False,,,1783866690,FALLING
26JUL12WESPAA,WES,ATP_CHALL,26_50,MIRRORED,CLIMBER,12.5,60,1783866617.1,0.8642,False,,,1783866690,RISING
26JUL12WESSEL,SEL,ATP_CHALL,26_50,MIRRORED,CLIMBER,2.5,51,1783832732.4,0.2789,False,,,,
26JUL12WESSEL,WES,ATP_CHALL,26_50,MIRRORED,FALLER,-5.0,49,1783830826.9,0.05,False,,,,
26JUL12WINROB,ROB,ATP_CHALL,26_50,MIRRORED,FALLER,-42.0,7,1783853545.8,0.4931,False,,,1783853549,FALLING
26JUL12WINROB,WIN,ATP_CHALL,26_50,MIRRORED,CLIMBER,44.0,92,1783837533.6,0.1395,True,92,1783875813.858,1783853549,FALLING
26JUL12YEVBOR,BOR,ATP_CHALL,26_50,MIRRORED,FALLER,-44.0,5,1783856891.8,0.9796,False,,,,
26JUL12YEVBOR,YEV,ATP_CHALL,26_50,MIRRORED,CLIMBER,44.0,,,,False,,,,
26JUL12YIBMAL,MAL,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-29.0,16,1783876467.3,0.7264,False,,,1783876470,FALLING
26JUL12YIBMAL,YIB,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,34.5,82,1783887900.2,0.9468,True,82,1783887900.192,1783876483,FALLING
26JUL12YOUDLI,DLI,ATP_CHALL,51_75,MIRRORED,FALLER,-9.0,37,1783876540.7,0.6325,False,,,1783876541,FALLING
26JUL12YOUDLI,YOU,ATP_CHALL,26_50,MIRRORED,CLIMBER,8.0,58,1783891331.5,0.9615,True,61,1783885168.117,1783876541,RISING
26JUL12ZELFAL,FAL,WTA_CHALL,ge76,MIRRORED,CLIMBER,18.0,78,1783856618.3,0.7711,True,80,1783861376.224,1783856619,FALLING
26JUL12ZELFAL,ZEL,WTA_CHALL,le25,MIRRORED,FALLER,-18.0,1,1783862924.0,0.9355,True,19,1783856702.831,1783856619,RISING
26JUL13AGABAR,AGA,ATP_CHALL,26_50,MIRRORED,FALLER,-4.5,43,1783949062.4,0.0621,False,,,1783949064,FALLING
26JUL13AGABAR,BAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,5.5,53,1783953624.9,0.9998,False,,,1783949065,RISING
26JUL13ALVKUM,ALV,ATP_CHALL,51_75,FLAT_BOTH,,-0.5,54,1783914538.0,0.9986,False,,,,
26JUL13ALVKUM,KUM,ATP_CHALL,26_50,FLAT_BOTH,,0.0,48,1783913936.6,0.108,False,,,,
26JUL13AMAHER,AMA,WTA_MAIN,51_75,MIRRORED,FALLER,-14.0,34,1783901503.2,0.1147,True,34,1783904131.312,1783902776,FALLING
26JUL13AMAHER,HER,WTA_MAIN,51_75,MIRRORED,CLIMBER,14.0,64,1783924940.1,0.8453,True,65,1783908018.942,1783902786,FALLING
26JUL13ARAZID,ARA,WTA_MAIN,51_75,FLAT_BOTH,,3.5,49,1783927002.5,0.4055,False,,,1783967399,FALLING
26JUL13ARAZID,ZID,WTA_MAIN,51_75,FLAT_BOTH,,-4.0,46,1783995049.7,0.8415,True,48,1783967498.502,1783967399,FALLING
26JUL13ARGTAG,ARG,WTA_MAIN,51_75,MIRRORED,FALLER,-47.0,2,1783914734.7,0.3384,True,7,1783896539.104,1783895615,FALLING
26JUL13ARGTAG,TAG,WTA_MAIN,51_75,MIRRORED,CLIMBER,46.0,93,1783897914.8,0.0443,False,,,1783895623,RISING
26JUL13ARSDAL,ARS,ATP_CHALL,26_50,FLAT_BOTH,,-2.5,44,1783925581.8,0.0017,False,,,1783927502,RISING
26JUL13ARSDAL,DAL,ATP_CHALL,26_50,FLAT_BOTH,,3.0,51,1783927494.7,0.0754,False,,,1783927502,FALLING
26JUL13ARSMAR,ARS,ATP_CHALL,26_50,MIRRORED,FALLER,-16.5,32,1783954766.7,0.9419,True,32,1783954775.161,1783954768,RISING
26JUL13ARSMAR,MAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,18.0,,,,False,,,1783954768,FALLING
26JUL13AVAFET,AVA,WTA_MAIN,51_75,MIRRORED,CLIMBER,41.0,89,1783890312.4,0.1837,False,,,1783890417,RISING
26JUL13AVAFET,FET,WTA_MAIN,51_75,MIRRORED,FALLER,-42.0,8,1783919336.2,0.724,True,10,1783890505.585,1783890417,FALLING
26JUL13AVDFEI,AVD,WTA_CHALL,26_50,MIRRORED,CLIMBER,6.5,54,1783946323.6,0.0715,False,,,,
26JUL13AVDFEI,FEI,WTA_CHALL,26_50,MIRRORED,FALLER,-7.5,,,,False,,,,
26JUL13BADKAL,BAD,WTA_MAIN,51_75,MIRRORED,CLIMBER,10.0,59,1783884384.5,0.1221,True,59,1783952855.341,1783942983,FALLING
26JUL13BADKAL,KAL,WTA_MAIN,51_75,MIRRORED,FALLER,-11.0,39,1784025829.0,0.9364,True,40,1783947409.181,1783942770,FALLING
26JUL13BAIPRO,BAI,WTA_CHALL,26_50,MIRRORED,FALLER,-11.5,39,1783952751.8,0.9226,False,,,1783945225,FALLING
26JUL13BAIPRO,PRO,WTA_CHALL,26_50,MIRRORED,CLIMBER,11.5,57,1783931884.3,0.4027,True,61,1783948973.43,1783945225,RISING
26JUL13BINFUE,BIN,ATP_CHALL,26_50,MIRRORED,FALLER,-7.0,38,1783928939.4,0.8571,False,,,1783929052,FALLING
26JUL13BINFUE,FUE,ATP_CHALL,51_75,MIRRORED,CLIMBER,8.0,61,1783928685.5,0.8482,True,61,1783929245.509,1783929138,FALLING
26JUL13BLISAS,BLI,WTA_MAIN,26_50,FLAT_BOTH,,-1.0,42,1784018210.5,0.6961,True,43,1783999939.48,1783998997,FALLING
26JUL13BLISAS,SAS,WTA_MAIN,51_75,FLAT_BOTH,,2.5,55,1783978880.7,0.1398,False,,,1783998997,FALLING
26JUL13BONSOR,BON,WTA_MAIN,51_75,MIRRORED,CLIMBER,7.5,50,1783900961.3,0.4847,True,50,1783902759.405,1783902609,FALLING
26JUL13BONSOR,SOR,WTA_MAIN,51_75,MIRRORED,FALLER,-8.0,41,1783937374.6,0.9518,True,49,1783902692.592,1783902609,RISING
26JUL13BOUGAN,BOU,ATP_CHALL,26_50,MIRRORED,CLIMBER,17.0,67,1783946877.0,0.2785,False,,,,
26JUL13BOUGAN,GAN,ATP_CHALL,26_50,MIRRORED,FALLER,-17.0,33,1783950965.0,0.9665,False,,,,
26JUL13BOUZHA,BOU,ATP_CHALL,26_50,MIRRORED,FALLER,-23.0,26,1783956142.3,0.5134,False,,,,
26JUL13BOUZHA,ZHA,ATP_CHALL,26_50,MIRRORED,CLIMBER,24.0,74,1783955362.9,0.4396,False,,,,
26JUL13BURLEP,BUR,WTA_MAIN,51_75,FLAT_BOTH,,0.0,63,1783960427.9,0.3089,False,,,1783960906,RISING
26JUL13BURLEP,LEP,WTA_MAIN,26_50,FLAT_BOTH,,1.0,35,1783960899.4,0.5382,False,,,1783960906,FALLING
26JUL13BURPUT,BUR,WTA_MAIN,51_75,MIRRORED,FALLER,-15.5,31,1783931939.8,0.9639,True,32,1783921030.198,1783902016,FALLING
26JUL13BURPUT,PUT,WTA_MAIN,51_75,MIRRORED,CLIMBER,15.0,50,1783934366.0,0.9992,True,65,1783934365.728,1783902168,RISING
26JUL13CHAJIM,CHA,WTA_MAIN,51_75,MIRRORED,CLIMBER,15.0,65,1783899314.6,0.4494,True,65,1783922337.573,1783921405,RISING
26JUL13CHAJIM,JIM,WTA_MAIN,51_75,MIRRORED,FALLER,-16.0,34,1783921249.3,0.7195,True,34,1783922832.48,1783921391,FALLING
26JUL13CHOSUR,CHO,ATP_CHALL,26_50,MIRRORED,FALLER,-31.0,21,1783955007.0,0.9464,False,,,,
26JUL13CHOSUR,SUR,ATP_CHALL,26_50,MIRRORED,CLIMBER,30.0,80,1783954163.5,0.7765,False,,,,
26JUL13COLSKA,COL,ATP_MAIN,26_50,MIRRORED,CLIMBER,34.0,84,1783892595.1,0.1353,True,86,1783897433.249,1783892596,FALLING
26JUL13COLSKA,SKA,ATP_MAIN,26_50,MIRRORED,FALLER,-33.0,12,1783901331.0,0.19,True,13,1783895190.914,1783892596,RISING
26JUL13CRIJEA,CRI,WTA_MAIN,51_75,MIRRORED,CLIMBER,11.0,62,1783934805.1,0.9266,True,64,1783934365.551,1783908959,FALLING
26JUL13CRIJEA,JEA,WTA_MAIN,51_75,MIRRORED,FALLER,-13.0,33,1783869700.3,0.0787,True,35,1783934365.542,1783908961,RISING
26JUL13DONWES,DON,ATP_CHALL,26_50,FLAT_BOTH,,-3.5,25,1783938510.5,0.8192,False,,,1783938514,FALLING
26JUL13DONWES,WES,ATP_CHALL,51_75,FLAT_BOTH,,2.0,74,1783937870.3,0.6976,False,,,,
26JUL13FAUDAM,DAM,ATP_MAIN,26_50,MIRRORED,FALLER,-5.5,42,1783889674.6,0.1305,True,44,1783918411.538,1783898594,RISING
26JUL13FAUDAM,FAU,ATP_MAIN,26_50,MIRRORED,CLIMBER,5.5,55,1783902847.1,0.3473,True,55,1783902847.12,1783898473,FALLING
26JUL13FORHUA,FOR,ATP_CHALL,51_75,MIRRORED,CLIMBER,12.5,64,1783897775.0,0.9395,True,67,1783897775.017,1783897770,FALLING
26JUL13FORHUA,HUA,ATP_CHALL,26_50,MIRRORED,FALLER,-10.0,23,1783897766.2,0.824,False,,,1783897770,RISING
26JUL13FORMAK,FOR,ATP_CHALL,51_75,FLAT_BOTH,,0.5,65,1783912259.0,0.0126,False,,,,
26JUL13FORMAK,MAK,ATP_CHALL,26_50,FLAT_BOTH,,-1.0,,,,False,,,,
26JUL13FORRAF,FOR,ATP_CHALL,26_50,MIRRORED,CLIMBER,36.0,83,1783939554.2,0.5832,True,85,1783945770.255,1783921708,RISING
26JUL13FORRAF,RAF,ATP_CHALL,26_50,MIRRORED,FALLER,-34.5,12,1783921705.3,0.108,True,13,1783955069.007,1783921708,FALLING
26JUL13GASBAN,BAN,WTA_CHALL,26_50,MIRRORED,FALLER,-8.5,40,1783948995.2,0.2357,True,40,1783951534.188,1783948999,FALLING
