code,leg,bell_source,bell_epoch,floor_old,floor_pre_bell,close_old,close_pre_bell,credited,entry,fill_ts,fill_validity
26JUL17KUMBOO,BOO,MACHINE_RECEIPT,1784293500,44,44,45,45,True,45,1784275032.068,PRE_BELL_OK
26JUL17KUMBOO,KUM,MACHINE_RECEIPT,1784293500,53,53,56,56,False,,,
26JUL17LAJNOG,LAJ,TAPE_SIGNATURE,1784329200.0,71,71,72,72,False,,,
26JUL17LAJNOG,NOG,TAPE_SIGNATURE,1784329200.0,29,29,30,30,False,,,
26JUL17NAGBON,BON,TAPE_SIGNATURE,1784287260.0,44,44,45,45,False,,,
26JUL17NAGBON,NAG,TAPE_SIGNATURE,1784287260.0,56,56,56,56,False,,,
26JUL17NAPVIL,NAP,MACHINE_RECEIPT,1784298000,58,58,60,60,False,,,
26JUL17NAPVIL,VIL,MACHINE_RECEIPT,1784298000,41,41,43,43,False,,,
26JUL17NIJDEN,DEN,TAPE_SIGNATURE,1784284680.0,78,78,80,80,True,79,1784272181.596,PRE_BELL_OK
26JUL17NIJDEN,NIJ,TAPE_SIGNATURE,1784284680.0,20,20,20,20,True,20,1784274634.453,PRE_BELL_OK
26JUL17OLIBUR,BUR,TAPE_SIGNATURE,1784294160.0,39,39,45,45,True,44,1784272218.236,PRE_BELL_OK
26JUL17OLIBUR,OLI,TAPE_SIGNATURE,1784294160.0,55,55,58,58,True,55,1784258841.803,PRE_BELL_OK
26JUL17PARSAK,PAR,TAPE_SIGNATURE,1784305560.0,23,23,24,24,True,23,1784297959.708,PRE_BELL_OK
26JUL17PARSAK,SAK,TAPE_SIGNATURE,1784305560.0,76,76,77,77,True,76,1784294714.908,PRE_BELL_OK
26JUL17PERSAN,PER,TAPE_SIGNATURE,1784308260.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL17PERSAN,SAN,TAPE_SIGNATURE,1784308260.0,60,60,60,60,False,,,
26JUL17PUTSHE,PUT,TAPE_SIGNATURE,1784282940.0,58,58,58,58,False,,,
26JUL17PUTSHE,SHE,TAPE_SIGNATURE,1784282940.0,40,40,42,42,True,40,1784273123.906,PRE_BELL_OK
26JUL17RINTSI,RIN,TAPE_SIGNATURE,1784299800.0,36,36,37,37,True,39,1784233812.161,PRE_BELL_OK
26JUL17RINTSI,TSI,TAPE_SIGNATURE,1784299800.0,57,57,64,64,False,,,
26JUL17RODCRA,CRA,TAPE_SIGNATURE,1784314260.0,30,30,31,31,False,,,
26JUL17RODCRA,ROD,TAPE_SIGNATURE,1784314260.0,70,71,71,71,False,,,
26JUL17RUBBAE,BAE,TAPE_SIGNATURE,1784292420.0,37,37,37,37,True,37,1784263616.18,PRE_BELL_OK
26JUL17RUBBAE,RUB,TAPE_SIGNATURE,1784292420.0,61,61,62,62,True,62,1784241939.381,PRE_BELL_OK
26JUL17SANALM,ALM,TAPE_SIGNATURE,1784317320.0,49,49,49,49,False,,,
26JUL17SANALM,SAN,TAPE_SIGNATURE,1784317320.0,51,51,52,52,False,,,
26JUL17SEKCAS,CAS,TAPE_SIGNATURE,1784307480.0,62,62,62,62,False,,,
26JUL17SEKCAS,SEK,TAPE_SIGNATURE,1784307480.0,38,38,39,39,False,,,
26JUL17SMIYUN,SMI,TAPE_SIGNATURE,1784329620.0,36,36,38,38,True,36,1784320460.633,PRE_BELL_OK
26JUL17SMIYUN,YUN,TAPE_SIGNATURE,1784329620.0,61,61,64,64,False,,,
26JUL17TABTIR,TAB,MACHINE_RECEIPT,1784298300,52,52,56,56,False,,,
26JUL17TABTIR,TIR,MACHINE_RECEIPT,1784298300,42,42,45,45,True,46,1784234731.567,PRE_BELL_OK
26JUL17TAUBEJ,BEJ,TAPE_SIGNATURE,1784310720.0,48,48,48,48,True,48,1784298099.517,PRE_BELL_OK
26JUL17TAUBEJ,TAU,TAPE_SIGNATURE,1784310720.0,50,50,53,53,True,51,1784290320.753,PRE_BELL_OK
26JUL17UDVBAD,BAD,TAPE_SIGNATURE,1784301960.0,66,66,72,72,False,,,
26JUL17UDVBAD,UDV,TAPE_SIGNATURE,1784301960.0,26,26,29,29,True,33,1784235832.162,PRE_BELL_OK
26JUL17VALFAL,FAL,TAPE_SIGNATURE,1784295480.0,43,43,43,43,False,,,
26JUL17VALFAL,VAL,TAPE_SIGNATURE,1784295480.0,57,57,58,58,False,,,
26JUL17VALKOR,KOR,TAPE_SIGNATURE,1784298000.0,42,42,46,46,True,43,1784232647.43,PRE_BELL_OK
26JUL17VALKOR,VAL,TAPE_SIGNATURE,1784298000.0,54,54,55,55,True,54,1784232789.405,PRE_BELL_OK
26JUL17VALTRA,TRA,TAPE_SIGNATURE,1784279160.0,27,27,30,30,True,29,1784240529.32,PRE_BELL_OK
26JUL17VALTRA,VAL,TAPE_SIGNATURE,1784279160.0,69,69,72,72,True,70,1784240778.718,PRE_BELL_OK
26JUL17VANTAN,TAN,TAPE_SIGNATURE,1784297040.0,39,39,42,39,False,,,
26JUL17VANTAN,VAN,TAPE_SIGNATURE,1784297040.0,58,62,58,62,False,,,
26JUL17VUKGAL,GAL,TAPE_SIGNATURE,1784324760.0,51,51,53,52,True,51,1784324406.87,PRE_BELL_OK
26JUL17VUKGAL,VUK,TAPE_SIGNATURE,1784324760.0,47,47,47,49,True,48,1784322423.359,PRE_BELL_OK
26JUL17WONJOH,JOH,TAPE_SIGNATURE,1784329200.0,36,36,37,37,False,,,
26JUL17WONJOH,WON,TAPE_SIGNATURE,1784329200.0,64,64,65,65,False,,,
26JUL17YANTRE,TRE,TAPE_SIGNATURE,1784302440.0,41,41,41,41,False,,,
26JUL17YANTRE,YAN,TAPE_SIGNATURE,1784302440.0,60,60,60,60,False,,,
26JUL17ZAKPRO,PRO,TAPE_SIGNATURE,1784290140.0,,,,,False,,,
26JUL17ZAKPRO,ZAK,TAPE_SIGNATURE,1784290140.0,47,47,47,47,False,,,
26JUL17ZIDMAR,MAR,TAPE_SIGNATURE,1784310720.0,64,64,66,66,True,68,1784232543.818,PRE_BELL_OK
26JUL17ZIDMAR,ZID,TAPE_SIGNATURE,1784310720.0,30,30,36,36,False,,,
26JUL17ZVOTAR,TAR,TAPE_SIGNATURE,1784290560.0,63,63,65,65,False,,,
26JUL17ZVOTAR,ZVO,TAPE_SIGNATURE,1784290560.0,37,37,37,37,False,,,
26JUL18ALCVIL,ALC,TAPE_SIGNATURE,1784382960.0,73,73,75,74,False,,,
26JUL18ALCVIL,VIL,TAPE_SIGNATURE,1784382960.0,28,28,28,29,False,,,
26JUL18BADZID,BAD,MACHINE_RECEIPT,1784390700,74,74,77,77,True,74,1784350814.828,PRE_BELL_OK
26JUL18BADZID,ZID,MACHINE_RECEIPT,1784390700,23,23,24,24,True,25,1784343849.67,PRE_BELL_OK
26JUL18BANGAO,BAN,MACHINE_RECEIPT,1784365500,38,38,41,41,False,,,
26JUL18BANGAO,GAO,MACHINE_RECEIPT,1784365500,60,60,60,60,True,61,1784332177.359,PRE_BELL_OK
26JUL18BASBOE,BAS,TAPE_SIGNATURE,1784400960.0,96,96,97,97,False,,,
26JUL18BASBOE,BOE,TAPE_SIGNATURE,1784400960.0,3,3,4,4,True,3,1784392723.612,PRE_BELL_OK
26JUL18BASKRA,BAS,TAPE_SIGNATURE,1784367480.0,32,32,32,32,True,32,1784353951.435,PRE_BELL_OK
26JUL18BASKRA,KRA,TAPE_SIGNATURE,1784367480.0,66,66,68,68,False,,,
26JUL18BERSAI,BER,MACHINE_RECEIPT,1784384400,9,9,13,13,True,10,1784336180.269,PRE_BELL_OK
26JUL18BERSAI,SAI,MACHINE_RECEIPT,1784384400,87,87,88,88,True,90,1784335711.976,PRE_BELL_OK
26JUL18BROBRA,BRA,TAPE_SIGNATURE,1784383740.0,38,38,38,38,False,,,
26JUL18BROBRA,BRO,TAPE_SIGNATURE,1784383740.0,61,61,62,62,False,,,
26JUL18BUTTAB,BUT,TAPE_SIGNATURE,1784373000.0,20,31,28,32,True,31,1784368705.163,PRE_BELL_OK
26JUL18BUTTAB,TAB,TAPE_SIGNATURE,1784373000.0,67,67,72,69,False,,,
26JUL18CASGEA,CAS,MACHINE_RECEIPT,1784406900,29,29,29,29,False,,,
26JUL18CASGEA,GEA,MACHINE_RECEIPT,1784406900,65,65,72,72,True,69,1784404801.828,PRE_BELL_OK
26JUL18CINMIC,CIN,TAPE_SIGNATURE,1784367780.0,73,73,74,74,True,73,1784366894.844,PRE_BELL_OK
26JUL18CINMIC,MIC,TAPE_SIGNATURE,1784367780.0,26,26,28,28,False,,,
26JUL18CIRTOT,CIR,MACHINE_RECEIPT,1784391000,40,40,43,43,True,43,1784387018.327,PRE_BELL_OK
26JUL18CIRTOT,TOT,MACHINE_RECEIPT,1784391000,55,55,58,58,False,,,
26JUL18COLCER,CER,TAPE_SIGNATURE,1784364540.0,38,38,44,44,True,42,1784300380.982,PRE_BELL_OK
26JUL18COLCER,COL,TAPE_SIGNATURE,1784364540.0,59,59,60,60,False,,,
26JUL18CORSAC,COR,TAPE_SIGNATURE,1784375040.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL18CORSAC,SAC,TAPE_SIGNATURE,1784375040.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL18COSHIB,COS,MACHINE_RECEIPT,1784377500,51,51,51,51,True,51,1784374244.072,PRE_BELL_OK
26JUL18COSHIB,HIB,MACHINE_RECEIPT,1784377500,48,48,50,50,False,,,
26JUL18DANPRA,DAN,TAPE_SIGNATURE,1784373060.0,59,59,61,61,False,,,
26JUL18DANPRA,PRA,TAPE_SIGNATURE,1784373060.0,41,41,41,41,False,,,
26JUL18DELRIB,DEL,TAPE_SIGNATURE,1784385540.0,69,69,69,69,False,,,
26JUL18DELRIB,RIB,TAPE_SIGNATURE,1784385540.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL18DENCOP,COP,TAPE_SIGNATURE,1784377980.0,53,53,54,54,False,,,
26JUL18DENCOP,DEN,TAPE_SIGNATURE,1784377980.0,46,46,47,47,True,46,1784367772.364,PRE_BELL_OK
26JUL18DOMSKA,DOM,TAPE_SIGNATURE,1784385600.0,20,20,23,23,False,,,
26JUL18DOMSKA,SKA,TAPE_SIGNATURE,1784385600.0,79,79,80,80,False,,,
26JUL18ERJGRA,ERJ,TAPE_SIGNATURE,1784376540.0,56,56,56,56,False,,,
26JUL18ERJGRA,GRA,TAPE_SIGNATURE,1784376540.0,44,44,45,45,False,,,
26JUL18FUEBON,BON,TAPE_SIGNATURE,1784395440.0,70,70,72,72,True,70,1784376444.608,PRE_BELL_OK
26JUL18FUEBON,FUE,TAPE_SIGNATURE,1784395440.0,28,28,29,29,True,28,1784384479.71,PRE_BELL_OK
26JUL18GAUTSE,GAU,BELL_UNRESOLVED,,56,56,57,57,False,,,
26JUL18GAUTSE,TSE,BELL_UNRESOLVED,,43,43,44,44,False,,,
26JUL18GENKUM,GEN,TAPE_SIGNATURE,1784383680.0,55,55,62,62,False,,,
26JUL18GENKUM,KUM,TAPE_SIGNATURE,1784383680.0,40,40,40,40,True,45,1784359520.528,PRE_BELL_OK
26JUL18HEIFEL,FEL,TAPE_SIGNATURE,1784382480.0,42,42,42,42,False,,,
26JUL18HEIFEL,HEI,TAPE_SIGNATURE,1784382480.0,58,58,59,59,False,,,
26JUL18HIPGIU,GIU,TAPE_SIGNATURE,1784367720.0,74,74,76,76,False,,,
26JUL18HIPGIU,HIP,TAPE_SIGNATURE,1784367720.0,22,22,24,24,True,27,1784349534.745,PRE_BELL_OK
26JUL18HONTHA,HON,MACHINE_RECEIPT,1784365500,83,83,86,86,False,,,
26JUL18HONTHA,THA,MACHINE_RECEIPT,1784365500,13,13,15,15,True,16,1784359802.507,PRE_BELL_OK
26JUL18ITOKNU,ITO,MACHINE_RECEIPT,1784372100,48,48,50,50,False,,,
26JUL18ITOKNU,KNU,MACHINE_RECEIPT,1784372100,51,51,51,51,False,,,
26JUL18JACDA,DA,BELL_UNRESOLVED,,4,4,4,4,True,5,1784333084.051,BELL_UNRESOLVED
26JUL18JACDA,JAC,BELL_UNRESOLVED,,93,93,96,96,False,,,
26JUL18KOPHER,HER,TAPE_SIGNATURE,1784388960.0,41,41,41,41,False,,,
26JUL18KOPHER,KOP,TAPE_SIGNATURE,1784388960.0,58,58,60,60,False,,,
26JUL18LAJYUN,LAJ,TAPE_SIGNATURE,1784425440.0,35,35,35,35,True,35,1784421470.928,PRE_BELL_OK
26JUL18LAJYUN,YUN,TAPE_SIGNATURE,1784425440.0,64,64,67,67,True,64,1784419426.158,PRE_BELL_OK
26JUL18LUZTSE,LUZ,TAPE_SIGNATURE,1784382240.0,10,10,10,10,False,,,
26JUL18LUZTSE,TSE,TAPE_SIGNATURE,1784382240.0,86,86,86,86,False,,,
26JUL18MARJOR,JOR,TAPE_SIGNATURE,1784379480.0,28,28,34,34,True,28,1784336328.5,PRE_BELL_OK
26JUL18MARJOR,MAR,TAPE_SIGNATURE,1784379480.0,65,65,67,67,True,68,1784359994.624,PRE_BELL_OK
26JUL18MASRYS,MAS,MACHINE_RECEIPT,1784378700,72,72,77,77,True,72,1784332829.655,PRE_BELL_OK
26JUL18MASRYS,RYS,MACHINE_RECEIPT,1784378700,21,21,24,24,True,26,1784335042.485,PRE_BELL_OK
26JUL18MCASHI,MCA,TAPE_SIGNATURE,1784390640.0,51,51,51,51,False,,,
26JUL18MCASHI,SHI,TAPE_SIGNATURE,1784390640.0,50,50,51,51,False,,,
26JUL18MERDZU,DZU,MACHINE_RECEIPT,1784394600,31,31,32,32,True,32,1784348471.059,PRE_BELL_OK
26JUL18MERDZU,MER,MACHINE_RECEIPT,1784394600,65,65,69,69,True,67,1784354302.43,PRE_BELL_OK
26JUL18MICFRU,FRU,MACHINE_RECEIPT,1784365500,72,72,75,75,True,75,1784351764.256,PRE_BELL_OK
26JUL18MICFRU,MIC,MACHINE_RECEIPT,1784365500,25,25,26,26,False,,,
26JUL18MORAKS,AKS,MACHINE_RECEIPT,1784393700,65,65,70,70,True,67,1784383413.666,PRE_BELL_OK
26JUL18MORAKS,MOR,MACHINE_RECEIPT,1784393700,30,30,30,30,True,31,1784384289.038,PRE_BELL_OK
26JUL18OKALEE,LEE,MACHINE_RECEIPT,1784370000,80,80,84,84,True,81,1784368836.385,PRE_BELL_OK
26JUL18OKALEE,OKA,MACHINE_RECEIPT,1784370000,18,18,18,18,False,,,
26JUL18PALHON,HON,TAPE_SIGNATURE,1784378100.0,64,64,68,68,False,,,
26JUL18PALHON,PAL,TAPE_SIGNATURE,1784378100.0,35,35,35,35,False,,,
26JUL18PELSIL,PEL,MACHINE_RECEIPT,1784385000,61,61,93,93,False,,,
26JUL18PELSIL,SIL,MACHINE_RECEIPT,1784385000,3,3,8,8,True,10,1784346327.27,PRE_BELL_OK
26JUL18PERIVA,IVA,TAPE_SIGNATURE,1784394420.0,65,65,68,68,False,,,
26JUL18PERIVA,PER,TAPE_SIGNATURE,1784394420.0,34,34,34,34,False,,,
26JUL18PODKRE,KRE,MACHINE_RECEIPT,1784384700,7,7,8,8,True,8,1784359937.14,PRE_BELL_OK
26JUL18PODKRE,POD,MACHINE_RECEIPT,1784384700,90,90,92,92,True,90,1784346721.996,PRE_BELL_OK
26JUL18RENGIA,GIA,TAPE_SIGNATURE,1784387520.0,27,27,27,27,False,,,
26JUL18RENGIA,REN,TAPE_SIGNATURE,1784387520.0,73,73,74,74,False,,,
26JUL18ROCBUE,BUE,TAPE_SIGNATURE,1784377620.0,77,77,84,84,True,82,1784372524.109,PRE_BELL_OK
26JUL18ROCBUE,ROC,TAPE_SIGNATURE,1784377620.0,16,16,16,16,True,17,1784340389.63,PRE_BELL_OK
26JUL18RODCHE,CHE,MACHINE_RECEIPT,1784385300,16,16,16,16,True,17,1784385083.699,PRE_BELL_OK
26JUL18RODCHE,ROD,MACHINE_RECEIPT,1784385300,80,80,85,85,True,81,1784383201.957,PRE_BELL_OK
26JUL18RODSAN,ROD,TAPE_SIGNATURE,1784404560.0,78,78,79,79,False,,,
26JUL18RODSAN,SAN,TAPE_SIGNATURE,1784404560.0,22,22,22,22,False,,,
26JUL18RUBTAB,RUB,TAPE_SIGNATURE,1784383140.0,66,66,70,70,True,66,1784320531.235,PRE_BELL_OK
26JUL18RUBTAB,TAB,TAPE_SIGNATURE,1784383140.0,29,29,31,31,True,31,1784325294.68,PRE_BELL_OK
26JUL18SAKKOR,KOR,MACHINE_RECEIPT,1784392800,28,28,41,41,True,31,1784318935.965,PRE_BELL_OK
26JUL18SAKKOR,SAK,MACHINE_RECEIPT,1784392800,55,55,60,60,True,60,1784328705.441,PRE_BELL_OK
26JUL18SALZOL,SAL,TAPE_SIGNATURE,1784371440.0,77,77,80,80,False,,,
26JUL18SALZOL,ZOL,TAPE_SIGNATURE,1784371440.0,21,21,23,23,True,24,1784336186.017,PRE_BELL_OK
26JUL18SERBER,BER,TAPE_SIGNATURE,1784390640.0,,,,,False,,,
26JUL18SERBER,SER,TAPE_SIGNATURE,1784390640.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL18SHEOLI,OLI,TAPE_SIGNATURE,1784382720.0,57,57,57,57,False,,,
26JUL18SHEOLI,SHE,TAPE_SIGNATURE,1784382720.0,55,55,56,56,False,,,
26JUL18SHETSI,SHE,MACHINE_RECEIPT,1784375700,21,21,27,27,True,21,1784354261.313,PRE_BELL_OK
26JUL18SHETSI,TSI,MACHINE_RECEIPT,1784375700,74,74,74,74,True,78,1784355132.704,PRE_BELL_OK
26JUL18TAUKRE,KRE,MACHINE_RECEIPT,1784399100,56,56,59,59,True,57,1784340977.818,PRE_BELL_OK
26JUL18TAUKRE,TAU,MACHINE_RECEIPT,1784399100,42,42,42,42,True,42,1784396597.201,PRE_BELL_OK
26JUL18TOMJOH,JOH,TAPE_SIGNATURE,1784416260.0,60,60,61,61,False,,,
26JUL18TOMJOH,TOM,TAPE_SIGNATURE,1784416260.0,40,,42,,False,,,
26JUL18TONSPI,SPI,BELL_UNRESOLVED,,62,62,66,66,False,,,
26JUL18TONSPI,TON,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL18TREJON,JON,TAPE_SIGNATURE,1784393820.0,63,63,64,64,False,,,
26JUL18TREJON,TRE,TAPE_SIGNATURE,1784393820.0,37,37,37,37,False,,,
26JUL18URGKOT,KOT,MACHINE_RECEIPT,1784386800,31,31,31,31,False,,,
26JUL18URGKOT,URG,MACHINE_RECEIPT,1784386800,67,67,69,69,False,,,
26JUL18VALDAR,DAR,TAPE_SIGNATURE,1784371680.0,63,63,70,70,True,66,1784305782.179,PRE_BELL_OK
26JUL18VALDAR,VAL,TAPE_SIGNATURE,1784371680.0,30,30,31,31,True,33,1784318107.168,PRE_BELL_OK
26JUL18VALTAR,TAR,TAPE_SIGNATURE,1784383080.0,63,63,63,63,False,,,
26JUL18VALTAR,VAL,TAPE_SIGNATURE,1784383080.0,37,38,37,38,False,,,
26JUL18VUKHOL,HOL,MACHINE_RECEIPT,1784412000,47,47,48,48,True,52,1784390308.766,PRE_BELL_OK
26JUL18VUKHOL,VUK,MACHINE_RECEIPT,1784412000,45,45,54,54,True,47,1784390110.282,PRE_BELL_OK
26JUL18WALDJE,DJE,TAPE_SIGNATURE,1784373240.0,91,91,98,98,False,,,
26JUL18WALDJE,WAL,TAPE_SIGNATURE,1784373240.0,4,4,4,4,True,5,1784334744.879,PRE_BELL_OK
26JUL18WEBHOD,HOD,TAPE_SIGNATURE,1784396940.0,94,94,96,96,True,94,1784371998.931,PRE_BELL_OK
26JUL18WEBHOD,WEB,TAPE_SIGNATURE,1784396940.0,5,5,5,5,True,5,1784369428.249,PRE_BELL_OK
26JUL18ZAKVAN,VAN,TAPE_SIGNATURE,1784387520.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL18ZAKVAN,ZAK,TAPE_SIGNATURE,1784387520.0,50,50,51,51,False,,,
26JUL19ALTCOL,ALT,TAPE_SIGNATURE,1784643840.0,50,50,50,50,False,,,
26JUL19ALTCOL,COL,TAPE_SIGNATURE,1784643840.0,57,57,58,58,False,,,
26JUL19ARNPOH,ARN,TAPE_SIGNATURE,1784461920.0,97,97,98,98,False,,,
26JUL19ARNPOH,POH,TAPE_SIGNATURE,1784461920.0,3,3,4,4,False,,,
26JUL19ARSMAR,ARS,MACHINE_RECEIPT,1784477100,35,35,40,40,False,,,
26JUL19ARSMAR,MAR,MACHINE_RECEIPT,1784477100,59,59,62,62,True,60,1784475080.668,PRE_BELL_OK
26JUL19AVDNIE,AVD,MACHINE_RECEIPT,1784453100,60,60,62,62,True,60,1784447572.361,PRE_BELL_OK
26JUL19AVDNIE,NIE,MACHINE_RECEIPT,1784453100,39,39,39,39,True,39,1784444808.476,PRE_BELL_OK
26JUL19AVECHA,AVE,TAPE_SIGNATURE,1784493900.0,40,40,42,40,False,,,
26JUL19AVECHA,CHA,TAPE_SIGNATURE,1784493900.0,60,60,62,62,False,,,
26JUL19BAEKEC,BAE,TAPE_SIGNATURE,1784632380.0,44,44,46,46,True,44,1784552391.862,PRE_BELL_OK
26JUL19BAEKEC,KEC,TAPE_SIGNATURE,1784632380.0,54,54,56,56,True,55,1784568881.784,PRE_BELL_OK
26JUL19BANZHU,BAN,MACHINE_RECEIPT,1784476800,65,65,66,66,True,66,1784474825.041,PRE_BELL_OK
26JUL19BANZHU,ZHU,MACHINE_RECEIPT,1784476800,33,33,35,35,False,,,
26JUL19BARLEO,BAR,TAPE_SIGNATURE,1784473620.0,45,45,47,47,False,,,
26JUL19BARLEO,LEO,TAPE_SIGNATURE,1784473620.0,55,55,56,56,False,,,
26JUL19BARSTA,BAR,TAPE_SIGNATURE,1784462520.0,36,36,39,39,False,,,
26JUL19BARSTA,STA,TAPE_SIGNATURE,1784462520.0,64,64,64,64,False,,,
26JUL19BASSHI,BAS,TAPE_SIGNATURE,1784482560.0,78,78,80,80,True,82,1784448407.496,PRE_BELL_OK
26JUL19BASSHI,SHI,TAPE_SIGNATURE,1784482560.0,15,15,22,22,False,,,
26JUL19BIAYOU,BIA,MACHINE_RECEIPT,1784469900,6,6,8,8,False,,,
26JUL19BIAYOU,YOU,MACHINE_RECEIPT,1784469900,93,93,95,95,False,,,
26JUL19BOHBOU,BOH,TAPE_SIGNATURE,1784488800.0,2,2,7,7,True,4,1784464616.5,PRE_BELL_OK
26JUL19BOHBOU,BOU,TAPE_SIGNATURE,1784488800.0,87,87,93,93,True,95,1784464596.465,PRE_BELL_OK
26JUL19BONALC,ALC,TAPE_SIGNATURE,1784477580.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL19BONALC,BON,TAPE_SIGNATURE,1784477580.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL19BRAVON,BRA,TAPE_SIGNATURE,1784461980.0,8,8,14,14,True,10,1784436863.506,PRE_BELL_OK
26JUL19BRAVON,VON,TAPE_SIGNATURE,1784461980.0,83,83,87,87,True,89,1784436865.355,PRE_BELL_OK
26JUL19BRUKRA,BRU,MACHINE_RECEIPT,1784449800,57,57,60,60,True,57,1784434571.756,PRE_BELL_OK
26JUL19BRUKRA,KRA,MACHINE_RECEIPT,1784449800,38,38,42,42,True,41,1784436322.489,PRE_BELL_OK
26JUL19CALTEP,CAL,TAPE_SIGNATURE,1784455680.0,76,76,76,76,True,79,1784453408.328,PRE_BELL_OK
26JUL19CALTEP,TEP,TAPE_SIGNATURE,1784455680.0,21,21,22,22,False,,,
26JUL19CASVAS,CAS,TAPE_SIGNATURE,1784463060.0,37,37,37,37,True,42,1784454482.31,PRE_BELL_OK
26JUL19CASVAS,VAS,TAPE_SIGNATURE,1784463060.0,54,54,64,64,True,54,1784452672.195,PRE_BELL_OK
26JUL19CERTRU,CER,TAPE_SIGNATURE,1784624820.0,59,59,69,69,True,67,1784464064.137,PRE_BELL_OK
26JUL19CERTRU,TRU,TAPE_SIGNATURE,1784624820.0,30,30,32,32,True,32,1784470396.744,PRE_BELL_OK
26JUL19CHODEJ,CHO,BELL_UNRESOLVED,,45,45,45,45,False,,,
26JUL19CHODEJ,DEJ,BELL_UNRESOLVED,,55,55,55,55,False,,,
26JUL19CINGIU,CIN,TAPE_SIGNATURE,1784464260.0,70,70,75,75,False,,,
26JUL19CINGIU,GIU,TAPE_SIGNATURE,1784464260.0,26,26,26,26,True,29,1784437599.556,PRE_BELL_OK
26JUL19CLAKUZ,CLA,MACHINE_RECEIPT,1784484300,42,42,47,47,True,43,1784482116.114,PRE_BELL_OK
26JUL19CLAKUZ,KUZ,MACHINE_RECEIPT,1784484300,55,55,57,57,True,56,1784474864.806,PRE_BELL_OK
26JUL19COSAKS,AKS,MACHINE_RECEIPT,1784458200,34,34,38,38,False,,,
26JUL19COSAKS,COS,MACHINE_RECEIPT,1784458200,64,64,64,64,False,,,
26JUL19DELDJE,DEL,TAPE_SIGNATURE,1784463300.0,33,33,34,34,True,37,1784437789.765,PRE_BELL_OK
26JUL19DELDJE,DJE,TAPE_SIGNATURE,1784463300.0,62,62,70,70,False,,,
26JUL19DEMBIT,BIT,TAPE_SIGNATURE,1784447460.0,37,37,38,38,False,,,
26JUL19DEMBIT,DEM,TAPE_SIGNATURE,1784447460.0,63,63,64,64,False,,,
26JUL19DEMMAG,DEM,TAPE_SIGNATURE,1784475360.0,4,4,4,4,True,6,1784440884.681,PRE_BELL_OK
26JUL19DEMMAG,MAG,TAPE_SIGNATURE,1784475360.0,88,88,97,97,False,,,
26JUL19DENGEN,DEN,TAPE_SIGNATURE,1784462940.0,60,60,61,61,False,,,
26JUL19DENGEN,GEN,TAPE_SIGNATURE,1784462940.0,39,39,41,41,False,,,
26JUL19DJOMAT,DJO,TAPE_SIGNATURE,1784470800.0,4,4,18,18,True,11,1784435965.755,PRE_BELL_OK
26JUL19DJOMAT,MAT,TAPE_SIGNATURE,1784470800.0,84,84,84,84,False,,,
26JUL19DONTOP,DON,MACHINE_RECEIPT,1784449800,24,24,26,26,False,,,
26JUL19DONTOP,TOP,MACHINE_RECEIPT,1784449800,75,75,75,75,False,,,
26JUL19DROUGO,DRO,TAPE_SIGNATURE,1784549700.0,45,45,47,47,True,48,1784496424.441,PRE_BELL_OK
26JUL19DROUGO,UGO,TAPE_SIGNATURE,1784549700.0,51,51,54,55,True,51,1784488505.874,PRE_BELL_OK
26JUL19EIGCAR,CAR,TAPE_SIGNATURE,1784464260.0,89,89,96,96,True,89,1784414037.765,PRE_BELL_OK
26JUL19EIGCAR,EIG,TAPE_SIGNATURE,1784464260.0,5,5,6,6,True,10,1784414114.01,PRE_BELL_OK
26JUL19FELKOP,FEL,TAPE_SIGNATURE,1784469960.0,71,71,71,71,True,71,1784463745.215,PRE_BELL_OK
26JUL19FELKOP,KOP,TAPE_SIGNATURE,1784469960.0,25,25,29,29,True,27,1784463905.347,PRE_BELL_OK
26JUL19FERVAN,FER,TAPE_SIGNATURE,1784558460.0,18,18,20,20,False,,,
26JUL19FERVAN,VAN,TAPE_SIGNATURE,1784558460.0,79,79,81,81,True,81,1784475363.105,PRE_BELL_OK
26JUL19GAOFRU,FRU,MACHINE_RECEIPT,1784451600,49,49,49,49,False,,,
26JUL19GAOFRU,GAO,MACHINE_RECEIPT,1784451600,50,50,53,53,True,51,1784420119.08,PRE_BELL_OK
26JUL19GASDZU,DZU,TAPE_SIGNATURE,1784638440.0,52,52,52,52,True,53,1784470406.057,PRE_BELL_OK
26JUL19GASDZU,GAS,TAPE_SIGNATURE,1784638440.0,44,44,46,46,True,46,1784471700.258,PRE_BELL_OK
26JUL19GAUCAR,CAR,TAPE_SIGNATURE,1784631960.0,66,66,67,67,True,69,1784457917.401,PRE_BELL_OK
26JUL19GAUCAR,GAU,TAPE_SIGNATURE,1784631960.0,29,29,35,35,False,,,
